"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W4-035","GmJMC102","W4",35,1,20.205,18.75,8158,8757.5,4938,34067,8075.5,0.134129987264097,0.161705912940653,-0.160381573384363,0.339012254246855,-134.366719482966
"W4-036","GmJMC128","W4",36,1,16.255,32.25,6112,6990,3630,24325,6914,0.193750935359847,0.240160819857779,-0.0722236146934085,0.341934314374061,-52.0602950283438
"W4-037","GmWMC108","W4",37,1,21.11,23.5,6317.5,7717,4268.5,31553,7203.5,0.157071701110631,0.175665528190175,-0.164784235587288,0.347238858892308,-141.74712724714
"W4-038","GmWMC144","W4",38,1,10.205,40.25,6492,7485,4097,28924,7595,0.176147208480513,0.237693355485932,-0.0926667176639801,0.37088522257146,-76.7525458728284
"W4-039","GmWMC006","W4",39,1,15.39,37,6680,8029.25,4559.5,32017.5,7385,0.163060925932654,0.182791279139911,-0.166184347530237,0.361203824723368,-138.552986536647
"W4-040","GmJMC031","W4",40,1,20.415,54.75,5632,7467,4168,30002,7290,0.193520843002211,0.23442524635406,-0.140705099139937,0.376072374521679,-106.884189460072
"W4-041","GmJMC057","W4",41,1,10.065,22,7223,9269.75,4637.5,34537,8195,0.212635069265627,0.199309589449077,-0.14718768048389,0.357395334350801,-132.441621932586
"W4-042","GmJMC111","W4",42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-043","GmJMC172","W4",43,1,9.48,14.5,6481.5,7909.5,4453.5,30098.5,7112.75,0.176246028070616,0.179954012782618,-0.151946377756287,0.329633094255227,-119.530623076057
"W4-044","GmWMC183","W4",44,1,12.615,9.66666666666667,7755,10524.5,5538,40968,8841,0.164577645310077,0.152931467293042,-0.185298979516048,0.346303849371452,-208.085232055501
"W4-045","GmJMC091","W4",45,1,15.84,53.5,6383.5,8547.25,4449.5,36831.5,7872.5,0.205324538089056,0.209967712585511,-0.168045086776864,0.402519842082689,-166.406031517863
"W4-046","GmJMC077","W4",46,1,11.555,49,5991.5,7870,4327,37995,8789.25,0.176961832619679,0.247438241755825,-0.175083128304877,0.433978404071445,-171.936192911638
"W4-047","GmJMC021","W4",47,1,8.21,59,5792.5,7928,4342.5,43895.5,8818.25,0.19368426042326,0.256700923726006,-0.222620780870109,0.477279544379985,-253.367835929757
"W4-048","GmJMC180","W4",48,1,6.03,8.75,7672,10045.5,5336,51314,8923.5,0.218946712937818,0.20801338636702,-0.28390921241868,0.472402070557268,-339.401254896272
"W4-049","GmWMC029","W4",49,1,16.92,14.3333333333333,8298,10477,5116,51439,9234.5,0.196245278503805,0.214769311339445,-0.272178942106544,0.512738926538544,-320.246485392874
"W4-050","GmWMC169","W4",50,1,18.75,67,6114,8166.5,4186,54258.5,9725,0.208827648663498,0.317042094474884,-0.229436562382551,0.55474996373041,-308.709215208181
"W4-051","GmWMC070","W4",51,1,12.66,26,7793.5,8940,4640,33479.5,8104.5,0.169046518552124,0.199325170705452,-0.122537725369019,0.343630439662778,-110.529929387077
"W4-052","GmWMC129","W4",52,1,6.8,27.25,7931,8064.5,4303,29084,7727.5,0.155376507914859,0.219939662544607,-0.087638460374082,0.348495666276507,-73.0353269571941
"W4-053","GmWMC154","W4",53,1,5.44,49,6443.5,7749.5,4320.5,29374,7564.5,0.143166132269359,0.199105558200538,-0.10055665683767,0.344839641401602,-88.6167564291531
"W4-054","GmWMC141","W4",54,1,5.545,18.6666666666667,6854.5,8098,4590.5,28406,7298.75,0.135558966927151,0.1836135690691,-0.122986043065268,0.318264900776728,-91.7147657650241
"W4-055","GmJMC053","W4",55,1,6.485,23.25,6482,7421,4249,34512,6708.5,0.144332133102043,0.182066734997846,-0.239482879458144,0.414416470921312,-224.097473406218
"W4-056","GmJMC184","W4",56,1,8.185,21.75,6662,7936.5,4346,30416,7097,0.155874555664584,0.167509302147221,-0.17243500740332,0.370358751804287,-136.485429189264
"W4-057","GmJMC032","W4",57,1,6.07,29.5,6359.5,7889.75,4520.5,31330.5,7765.5,0.143488255426724,0.193091360652943,-0.131105508579154,0.351111793333701,-112.598691665168
"W4-058","GmJMC052","W4",58,1,8.585,53.75,7553,8069.5,3999,31550,7338.5,0.153310316042348,0.213390272762355,-0.136372486600067,0.389640244373046,-125.061015142179
"W4-059","GmWMC086","W4",59,1,7.14,41.25,6031,7030.5,3817,30158,7258.5,0.149290482314948,0.272524814385881,-0.128641293631338,0.402606409973133,-119.829473143125
"W4-060","GmWMC122","W4",60,1,11.185,26,7134.5,7988.25,4287.5,30301,6990,0.149949515760545,0.175514553640338,-0.176733456782563,0.375463203356084,-135.941556403783
"W4-061","C0394","W4",61,1,10.805,46,7492.5,7841.25,4256,31032,7281,0.134228535717293,0.213115832716569,-0.148281511711975,0.368730481837094,-119.842116581211
"W4-062","GmWMC142","W4",62,1,8.89,26.3333333333333,10047,9666,4832,32034,7913,0.172819096461553,0.171233970076902,-0.14235301592291,0.334661402227549,-120.382562140656
"W4-063","GmWMC136","W4",63,1,8.735,18.25,6932,7938,4446,31043,7031,0.153836295297997,0.158958317987777,-0.221696700513055,0.345578643672107,-169.74247727962
"W4-064","GmWMC187","W4",64,1,12.985,44.6666666666667,6442,7571,4204.5,30658,7305.5,0.142595671640841,0.218094667158629,-0.169187301064357,0.386196144089582,-134.084115607689
"W4-065","GmJMC137","W4",65,1,9.695,59.75,7758,8412.5,4761,31961,7807.5,0.1156977099078,0.177664794959227,-0.156297076275207,0.355532163537239,-137.300126972514
"W4-066","GmJMC149","W4",66,1,9.015,47,8302,8358,4387,33253,7075.5,0.138974441187938,0.198403103132944,-0.207273743916672,0.394245501107218,-169.676871853362
"W4-067","Houjaku Kuwazu","W4",67,1,8.33,51.25,7289,8274.5,4423,33039,7753,0.142963314212914,0.205341326586439,-0.173359191974973,0.368566890709667,-157.904405534844
"W4-068","GmJMC062","W4",68,1,9.495,40.5,6435.5,7330.75,4139,34069,7649.5,0.160452218275396,0.214466797674121,-0.171666557931739,0.396328760180022,-160.785514064778
"W4-069","C1329","W4",69,1,5.47,17.5,9372,9582,5156,31047,8005,0.127976712432572,0.150859233890334,-0.155237085700885,0.319463705234989,-135.269809706848
"W4-070","GmWMC171","W4",70,1,9.915,30.5,7530.5,8231.75,4636,31204,7367.5,0.15362014797729,0.184315524393756,-0.157748660061174,0.346294080707798,-128.025962639431
"W4-071","GmWMC138","W4",71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-072","GmJMC092","W4",72,1,8.98,100,7311.5,8033,4279,30495,7328.5,0.153176560363956,0.199943858855914,-0.137930127907602,0.354943813909308,-114.6879531512
"W4-073","GmJMC097","W4",73,1,5.25,35.75,6037,7715,4387,31805,7661.5,0.160072715444656,0.227714856434821,-0.124915497069764,0.355039980754799,-110.837857605123
"W4-074","GmJMC002","W4",74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-075","GmWMC156","W4",75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-076","GmJMC068","W4",76,1,10.045,52,7444.5,7815.5,4650.5,31053,7147,0.119429849882669,0.159274816407992,-0.17805237300598,0.344208910498462,-144.063571102629
"W4-077","GmJMC033","W4",77,1,8.105,54.75,7648,7724,4057,26639,7485.5,0.168695637693612,0.227401573337841,-0.0855934275341855,0.361787758701673,-70.9650101391816
"W4-078","GmWMC147","W4",78,1,15.98,48.75,7090,7878,4315,34351,7319,0.157927250501864,0.178131878937236,-0.206248304245178,0.392896560479053,-170.932524470529
"W4-079","GmWMC151","W4",79,1,14.22,26,9149.5,9244,4578,32830,7687.75,0.163343752741728,0.169326962430908,-0.188863251546163,0.375788632852452,-156.147301219288
"W4-080","GmJMC139","W4",80,1,15.925,73.5,5856.5,6541.5,3732.5,27269.5,6807,0.163802903914317,0.249272518082783,-0.121565385008546,0.391309097522326,-94.9709249547919
"W4-081","GmWMC140","W4",81,1,7.12,38,6672,7382.75,3880.5,29302.5,7199.5,0.169875841655651,0.224741713190413,-0.15207305488317,0.397800231787813,-121.255608714449
"W4-082","GmWMC182","W4",82,1,8.37,27.75,8951,9005.5,4600,33228,7596.5,0.162315522831101,0.170998121864181,-0.182961142689436,0.351914978465248,-163.667341283467
"W4-083","GmJMC131","W4",83,1,13.69,44.5,6717.5,7505,4075.5,32460,7210.25,0.154283083258163,0.192667725229203,-0.181492377786106,0.387145403027471,-151.724922731355
"W4-084","GmWMC103","W4",84,1,10.015,43.75,7325,7611,3837,28200,6813,0.186209125456406,0.238206741113455,-0.13121850471198,0.405448562550323,-94.3588201509836
"W4-085","GmWMC190","W4",85,1,12.305,55.5,6154,7710,4129,30720,7512.25,0.186052886429947,0.212623228293217,-0.143510103974836,0.390192067034679,-126.949359395052
"W4-086","GmWMC118","W4",86,1,16.34,33,6434.5,7359.5,3870,28070.5,7272.75,0.190592736522135,0.240150136761361,-0.120290019539115,0.381901214909994,-94.725804490222
"W4-087","GmJMC003","W4",87,1,4.52,23.6666666666667,6251,7184.5,3876,29558,6543.5,0.170706846685266,0.186867515444993,-0.129410461485111,0.329312234754432,-112.324870902806
"W4-088","GmWMC001","W4",88,1,5.73,67.5,5461,6835.25,3805,26630,6972.75,0.166527015940638,0.227118662435028,-0.0985515713026581,0.351903312949383,-71.5751425227341
"W4-089","GmJMC101","W4",89,1,9.995,92.25,4805,6256,3584,27905,7148,0.175630676110547,0.282643591883793,-0.0956594852089586,0.403626183415265,-78.9387344718096
"W4-090","GmJMC110","W4",90,1,19.525,83.5,5830,7294,4219.5,28456,7200.75,0.164014758275611,0.214956707128993,-0.110412123510128,0.342032100805021,-87.5702526524886
"W4-091","GmWMC123","W4",91,1,8.595,66.25,5851,7081.5,3854,27677,7194.5,0.199852357158741,0.247810853993574,-0.103130152348168,0.364325448066716,-80.2178204159528
"W4-092","GmWMC087","W4",92,1,2.955,4.75,8462,9341,4633,29458,6657.5,0.163087627919425,0.11784697644567,-0.168598268592562,0.300584289917545,-126.858843475724
"W4-093","GmWMC148","W4",93,1,5.935,67,5328.5,7147.25,3971.5,31172.5,7440,0.180686199360292,0.243175112411546,-0.12814337213633,0.389096801029186,-113.925367500813
"W4-094","GmWMC084","W4",94,1,7.04,33.25,5420,7441.5,4062,35314,7371.5,0.195067808366524,0.237913233965508,-0.181178136076191,0.396120320500251,-168.51538977196
"W4-095","GmWMC010","W4",95,1,4.42,53.5,5492.5,7220,3904,35658,7662,0.188159107171472,0.246020104525868,-0.179804500830568,0.438083322013097,-166.584415188991
"W4-096","GmWMC045","W4",96,1,8.5,27.6666666666667,6816,8534.5,5020,48261,8547.5,0.174628119427502,0.187142051538327,-0.261789450851653,0.469852071932877,-313.113836763714
"W4-097","C1290","W4",97,1,7.585,29,6301,8210.5,4417,51930,9027.5,0.188422484120154,0.239807010732927,-0.287364141896332,0.521562703826799,-346.33637995524
"W4-098","GmJMC051","W4",98,1,12.385,46.5,7111.5,9231.75,5330,44329.5,9397.25,0.154987425244885,0.204295542628088,-0.209798684169918,0.412371449034263,-244.544689612218
"W4-099","GmWMC038","W4",99,1,6.725,9.33333333333333,8123.5,10308,5745.5,55268,8692.75,0.15323035003337,0.142316818481768,-0.337450746354166,0.466258255343674,-417.612848750622
"W4-100","GmWMC162","W4",100,1,13.79,41.25,7793,10459.5,6162,52037,10424.5,0.148586502700235,0.185504817423075,-0.210914194975271,0.41010670662446,-285.307498765448
"W4-101","GmWMC176","W4",101,1,16.205,24.25,7745,9266.5,4857,32811,7612,0.19146948050293,0.180869327346646,-0.155109085284019,0.33853064615219,-131.631213315295
"W4-102","GmWMC115","W4",102,1,20.23,37.3333333333333,7148.5,8097.75,4680.5,34330,7650.25,0.152556815916946,0.189435465748251,-0.154977007637275,0.349969710009342,-145.05657855363
"W4-103","GmWMC170","W4",103,1,8.81,16.25,7420,8495.5,4339,37018,7719,0.178442914725235,0.191883194721639,-0.212697401408774,0.44601033283805,-192.007122689127
"W4-104","GmWMC083","W4",104,1,18.49,38,6284,7991,4388,30001,7352.75,0.181893854073719,0.192690721301788,-0.119822379970676,0.363654707637452,-101.564151950121
"W4-105","GmWMC163","W4",105,1,8.86,31.75,7081,8493.5,4432,33568,7620,0.163128119815444,0.204500535936188,-0.174984482428089,0.372074512572929,-153.370959706464
"W4-106","GmWMC178","W4",106,1,16.255,20,9277,9999,4955,29792.5,8009.75,0.153454845903493,0.141902077938815,-0.097007445636263,0.291638994587241,-68.6979628416547
"W4-107","GmJMC025","W4",107,1,15.715,42.3333333333333,6247,7905,4033,33676,7156,0.179440797023822,0.236904843048284,-0.191738950674514,0.425924066671414,-165.851270760957
"W4-108","GmWMC042","W4",108,1,9.145,27,5622.5,7601,3796,40785,7193.25,0.218794582244962,0.275629658229691,-0.288483904989978,0.514611663945779,-278.403409445154
"W4-109","GmJMC056","W4",109,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-110","GmWMC146","W4",110,1,22.745,46.25,8580,9079,4872,28737,8008,0.154257228195029,0.185110066439671,-0.0813902223577083,0.277326316110516,-66.2622839148487
"W4-111","GmJMC009","W4",111,1,13.08,53.3333333333333,5711.5,7335,4192.5,31043.5,7165.75,0.151644926716556,0.211262699067974,-0.173823386402256,0.42304356009097,-147.419124457989
"W4-112","GmWMC074","W4",112,1,20.835,22.75,7729,8380.5,4876,31379,7494.5,0.125109567032096,0.160564238938763,-0.137753609897344,0.321103685598904,-111.941963322591
"W4-113","GmJMC161","W4",113,1,15.075,55.25,8103,8495.5,4375,31517,8127.5,0.160728312141237,0.218519613944599,-0.0890273794489544,0.350037326843807,-82.4492739422882
"W4-114","GmWMC071","W4",114,1,22.37,50.5,8393.5,8286,4409,38274,7746.25,0.166361950088373,0.212789765544866,-0.229495682818553,0.426641759036203,-219.013302803295
"W4-115","GmJMC023","W4",115,1,22.415,106.25,6201,7682.5,4167,29085,7424.5,0.171435577428078,0.235237606010681,-0.0997204313707618,0.365499275941959,-88.2602295375357
"W4-116","GmJMC008","W4",116,1,11.735,39,8525.5,8532.5,3926,36428,7138.5,0.190812029394528,0.243291326522636,-0.228689005323137,0.439256296915244,-201.515471848955
"W4-117","GmWMC165","W4",117,1,11.005,14.75,7912,8342,4626,34935,6962,0.149796892614954,0.167396660084826,-0.222454547979705,0.386989844008983,-184.552419408439
"W4-118","GmWMC011","W4",118,1,14.16,20,7764,8350.25,4678,31723,8018.5,0.153106455423236,0.182099180021673,-0.126329989031236,0.307727006093048,-100.08568041678
"W4-119","GmJMC043","W4",119,1,11.105,40.25,7082,7767.5,4263,33103,7042,0.165908734965602,0.188663441596112,-0.202531025843906,0.391165825384923,-164.312222053226
"W4-120","GmWMC166","W4",120,1,9.865,8.75,10383,10300,4644,38446,7972,0.162509757156122,0.142377899003132,-0.232303101616356,0.424167591746119,-231.394358318709
"W4-121","GmJMC030","W4",121,1,20.9,34.75,8241,9004,4634,34626,7451.5,0.168821124995673,0.174663456662923,-0.203474489972557,0.365906340011864,-179.863467700655
"W4-122","5002T","W4",122,1,13.39,16.6666666666667,8234,8101,3889.5,33480,6985.25,0.190421522545196,0.226004085253444,-0.201580567824234,0.454479737814911,-175.134296723944
"W4-123","GmWMC075","W4",123,1,25.345,32,8062,8491.5,4798,30404.5,7371.5,0.150665761297582,0.175753806839128,-0.150469139706595,0.355399994437404,-116.996681465606
"W4-124","GmWMC173","W4",124,1,11.33,37.25,8158,8799,4317,36616,7595,0.181237207725942,0.212190076645207,-0.208577357103943,0.425298253247647,-190.74566486163
"W4-125","GmJMC082","W4",125,1,11.26,43,9203,8600,4143,36011,7519,0.191833560528058,0.228981306532404,-0.229298190311626,0.44377648023903,-195.142196894055
"W4-126","C1322","W4",126,1,8.97,25.75,8737,8528,4608,34379,7305.5,0.138646469659051,0.173378232250856,-0.237388713688558,0.382792744634712,-196.485547233188
"W4-127","GmJMC064","W4",127,1,11.055,41.5,6126.5,7246,3874.5,31096,7522.25,0.183622277382637,0.261496843467759,-0.15654433482867,0.380181954955936,-119.843068557052
"W4-128","GmWMC175","W4",128,1,14.31,58.75,7971,8202,4183,33771,7640.5,0.178485968266258,0.239421926133812,-0.166720292380741,0.409780203891507,-144.988171851897
"W4-129","GmJMC114","W4",129,1,10.83,48,7005.5,8208,4663,36432,7425,0.163658182977857,0.189429754640209,-0.209490476753506,0.401015044624948,-188.977436248041
"W4-130","GmJMC105","W4",130,1,9.775,48,7369,7480,3923.5,29274.5,7373.5,0.160829605259202,0.249917705535798,-0.127841781073229,0.376536772514697,-107.99153752913
"W4-131","GmJMC040","W4",131,1,8,41,7642.5,7999.75,4520.5,30783,7512.25,0.155056417311252,0.185926383687458,-0.13627449325832,0.345784886833884,-117.066070423099
"W4-132","GmJMC034","W4",132,1,14.88,105.25,4976,6630.5,3695,28098,7795.5,0.169065710886453,0.30289866209403,-0.0728383562086443,0.409403611442315,-66.427693959153
"W4-133","GmWMC185","W4",133,1,13.34,45.75,8187,8674.5,4599,34381,7546,0.169572514242113,0.186901210313633,-0.173111355524983,0.37686123492832,-162.235470238486
"W4-134","GmWMC027","W4",134,1,10.595,44,6528.5,8073.5,4205,31586.5,7601.75,0.185659623859249,0.222866490858568,-0.160795961130879,0.402485314053764,-132.25973554289
"W4-135","GmJMC130","W4",135,1,18.1,40.3333333333333,7898,8576,4357,38158,8361.5,0.192811468177353,0.212436650193652,-0.239957354053899,0.473119492142752,-222.341550914716
"W4-136","GmWMC188","W4",136,1,19.865,40.75,6300,8146,4308,33074,7745,0.212400725878024,0.218439285856926,-0.176880445742524,0.408607927946414,-151.930683041991
"W4-137","GmJMC007","W4",137,1,16.205,82.3333333333333,5727,7471,4080,30463,7688,0.185944026476198,0.249640739585399,-0.123825173114455,0.385680130126384,-100.108128573757
"W4-138","GmWMC046","W4",138,1,9.13,40.25,6388,7814,4486,35351,7773.5,0.158758306440573,0.221561111808691,-0.171712462090958,0.393455985678011,-152.677701862493
"W4-139","GmWMC035","W4",139,1,14.56,51.75,5740,7864.5,4265,32127,7723.5,0.193654332761117,0.239803693898045,-0.174079196221906,0.419792725002931,-137.563606343575
"W4-140","GmWMC186","W4",140,1,5.365,15.5,7904,9266.5,4807,40022.5,7814.25,0.181651366940198,0.154639700859041,-0.221634084492634,0.40024996319476,-219.128621303486
"W4-141","GmJMC050","W4",141,1,15.215,30,8018,9080.75,4930.5,37563.5,7909.5,0.166037512468227,0.160997994893127,-0.198393809542541,0.363358762394675,-185.59781864377
"W4-142","GmWMC107","W4",142,1,18.02,69.75,6067,7942.5,4170,33405,7511,0.198360050020796,0.236992707000088,-0.176088994100435,0.412479320993787,-146.572248882299
"W4-143","GmJMC098","W4",143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-144","GmWMC089","W4",144,1,24.05,43.5,6610,8082,4333,37205,7305.5,0.197316147070623,0.243072294723598,-0.169232335134928,0.426032295877189,-158.01818017392
"W4-145","GmJMC179","W4",145,1,18.825,66.75,5665,7502.5,4000,35748,8173.5,0.197062818869544,0.264124925998516,-0.164359309796994,0.432125418617232,-155.07653878943
"W4-146","GmJMC005","W4",146,1,10.22,58.75,5442,7325.5,3704,35973,8052,0.222569887767757,0.299467768230287,-0.1790028600242,0.477509125713682,-165.971337658191
"W4-147","GmJMC117","W4",147,1,16.575,52.5,5968.5,8028.75,4230.5,39225,8576.25,0.209179949174287,0.275962879819716,-0.194643928982943,0.480703021059121,-195.226258498907
"W4-148","GmJMC167","W4",148,1,17.525,96.5,6616,8824,4908,43724,9279.5,0.177843072016817,0.229206769187708,-0.215006524844071,0.442244628846745,-233.490817324206
"W4-149","GmWMC018","W4",149,1,10.355,41,7387,9303.5,5410.5,47321.5,8870.75,0.165811958989304,0.186207660253873,-0.229933279677674,0.427009633119141,-278.169753851222
"W4-150","GmJMC106","W4",150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-151","GmWMC073","W4",151,1,9.91,48.5,7647,8398,4214,31646,7458.5,0.189101835682964,0.217338437947642,-0.128026114137956,0.373639713119654,-114.088772761853
"W4-152","GmJMC017","W4",152,1,10.675,52.5,5000.5,7096.75,3776.5,28610.5,7558,0.21290868734553,0.312144438890809,-0.10630386338459,0.451170682507526,-85.3691173315637
"W4-153","GmJMC104","W4",153,1,15.04,51.5,6089,7839.75,4418,31814.5,8354.75,0.174574743905587,0.239442618854439,-0.119552850774318,0.371024928274928,-104.919710228727
"W4-154","GmJMC004","W4",154,1,8.53,37.5,7148,8140,3993,31198,7833.5,0.210494793722716,0.261913789894966,-0.104203447190551,0.392614094871194,-92.0000254471189
"W4-155","GmJMC047","W4",155,1,7.425,37.3333333333333,7025,8115,4478,34825.5,7698.25,0.170627449686191,0.188599885469062,-0.196657384144548,0.371590382367155,-183.12941878058
"W4-156","GmWMC125","W4",156,1,4.12,51.75,6442,7741.5,4438,32691,7551.5,0.169142575422523,0.21206415120544,-0.166058854984039,0.381120362545837,-145.392973675028
"W4-157","GmJMC060","W4",157,1,6.845,45.25,7342,9112,4959,28200,8352.5,0.153285034676374,0.17570772656401,-0.0639567847516857,0.288843932018099,-60.433110189313
"W4-158","GmJMC076","W4",158,1,8.81,56.75,7351,8023,4044,33203,7634,0.186123276930348,0.246567809091834,-0.163882046538513,0.434542863604137,-148.308927177279
"W4-159","GmWMC132","W4",159,1,7.155,40.75,6084,7581.5,4304,28017,7407.5,0.166098284544938,0.221394361082435,-0.12502847747706,0.343553562193306,-88.0324900935793
"W4-160","GmWMC168","W4",160,1,9.74,27.75,7723,9039,4683,33665,7552,0.173468131242146,0.179866234418574,-0.176770947576947,0.382109187021585,-150.232053777129
"W4-161","GmJMC177","W4",161,1,8.145,50.5,6879,7964.25,4243,31297.5,7423.25,0.169516178332258,0.211387227185096,-0.158083213556831,0.393435311280636,-133.245742329133
"W4-162","GmWMC164","W4",162,1,9.9,76.75,7906,8210.5,4216,30317,7961,0.182722730971131,0.253171785223075,-0.108102610747805,0.36997015337732,-87.8624419843194
"W4-163","GmJMC096","W4",163,1,6.64,37,7714,8417.5,4727,32751.5,7929.25,0.163876171795725,0.202442426961011,-0.121942778289931,0.353365010078865,-108.435864640272
"W4-164","GmWMC191","W4",164,1,7.505,25.75,7721,9252.5,5214,34615,7842.5,0.172210234183424,0.176623888166751,-0.16937520763415,0.327287276841206,-156.951700643275
"W4-165","GmWMC159","W4",165,1,5.235,18.5,10340,9982.5,4741.5,44850,7818,0.188004441945547,0.190835306957021,-0.289294942564696,0.468857162501189,-304.962421332716
"W4-166","GmJMC100","W4",166,1,13.06,25.5,8081,8763.25,4693.5,29129,8161.75,0.152419891594431,0.188206756774177,-0.0796340522336467,0.293536108799011,-67.2862519133299
"W4-167","GmWMC189","W4",167,1,3.805,11.25,9546,9803.5,5252,31455,6929.5,0.152868607383586,0.125298365319521,-0.182859075199655,0.314153582466902,-139.515939990671
"W4-168","GmWMC019","W4",168,1,4.365,15.5,9020.5,8640.5,4144,42483,7260,0.201253798941722,0.206540933482229,-0.28367712714056,0.488565398095915,-282.212983325488
"W4-169","GmJMC088","W4",169,1,5.79,30.75,9435,9257,4785,29961,7511,0.162839306558655,0.170622360713301,-0.147600084508738,0.323890879366882,-126.944754997248
"W4-170","GmJMC116","W4",170,1,10.945,52.75,9449,9564,4647,30499,8017,0.172538920760258,0.195049427822391,-0.103518382590347,0.321918098603814,-96.5618899945851
"W4-171","GmJMC133","W4",171,1,9.845,13,10103,9948,4761,29386.5,7420,0.185914835151922,0.161105451599636,-0.104688849904862,0.335671467903126,-83.7235960222391
"W4-172","GmWMC014","W4",172,1,16.085,72.5,5997.5,7357.75,3882,30115.5,8084.25,0.177658517747947,0.290587382988939,-0.0780913561886812,0.392801129851079,-76.0898811782577
"W4-173","GmWMC120","W4",173,1,5.32,11.5,9440.5,10149.25,5218.5,34044,7954.75,0.185901355141832,0.165156857364119,-0.181713085443326,0.351373334265798,-156.133208154691
"W4-174","GmWMC134","W4",174,1,4.39,20.25,8179,8717,4082,43274,7292,0.22507654785521,0.237222865550546,-0.304668258680868,0.503725775908757,-299.687006292542
"W4-175","UA-4805","W4",175,1,7.69,33,8875.5,8741.5,4272.5,36674,7138.25,0.188034698042768,0.186944145838516,-0.223127811390132,0.438782266251928,-186.372460528914
"W4-176","GmWMC119","W4",176,1,4.735,42.75,7509,8207,4374,31873,7578,0.167351848177767,0.204635810269121,-0.140289681568246,0.38355423113748,-119.295268893781
"W4-177","GmWMC143","W4",177,1,7.59,44.25,9304,9271,4383,36434,7767.5,0.18880597749815,0.207409860390974,-0.198447012535379,0.415748331440588,-182.449674718304
"W4-178","GmWMC181","W4",178,1,5.475,24,9979,10028.5,5409.5,36878.5,8272.25,0.164723085171382,0.180775990339234,-0.184710307307068,0.334921036635534,-179.62153960007
"W4-179","GmWMC157","W4",179,1,3.67,15.25,9023,9617,4582,34582,7495.5,0.211339321402226,0.175161155442802,-0.194956801784701,0.37011220701899,-166.074203075357
"W4-180","GmJMC058","W4",180,1,4.335,28.25,7632,8425,4532,37965,7165,0.162929510756717,0.188093961014255,-0.230452619985278,0.433992276718625,-215.602078084608
"W4-181","GmWMC174","W4",181,1,5.46,23.6666666666667,6815,8165,4181,41732,7243.5,0.194264922431687,0.198278607061185,-0.275164683050989,0.490249698576091,-257.373767803521
"W4-182","GmJMC158","W4",182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-183","GmJMC079","W4",183,1,6.14,59,6729.5,7640,4115.5,31364.5,7157,0.179231918280399,0.206001517381971,-0.182283614641021,0.399040660632636,-142.568230511211
"W4-184","GmWMC020","W4",184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-185","GmWMC113","W4",185,1,4.185,20.3333333333333,8843,8229.5,3196,32540,6809.5,0.230168239481691,0.274404765527754,-0.219376114718357,0.498592254075748,-188.264494972843
"W4-186","GmJMC063","W4",186,1,6.88,28.3333333333333,6054,7809.5,4190,29888,7637.5,0.185424124412666,0.201988860197282,-0.167957384960727,0.370140498948897,-127.02185145959
"W4-187","GmJMC049","W4",187,1,5.46,18.5,6758,8162,4237.5,41589,6801.75,0.192649382935671,0.180180060952121,-0.27953344253832,0.454596067606355,-257.86902648861
"W4-188","GmWMC192","W4",188,1,6.08,13.25,7027,8749.5,4819,39204,7049.5,0.190527947576135,0.161720357814066,-0.270692077798549,0.407704893202106,-240.231472602415
"W4-189","GmJMC026","W4",189,1,8.85,26.5,8680,8727.75,4233.5,30654.5,7502.25,0.220651035950134,0.232433087692904,-0.14289453642159,0.389603324617917,-112.715527711817
"W4-190","GmJMC069","W4",190,1,8.45,40.5,6097.5,7729,4360,34733,7092.25,0.165084580909052,0.180768911863999,-0.210888955699961,0.394786925259462,-189.901321340528
"W4-191","GmWMC012","W4",191,1,9.58,43,7000,8313.5,4273,34676,7194.5,0.197819798367364,0.230943902800284,-0.16069734756599,0.402934654308937,-144.694063357859
"W4-192","GmJMC080","W4",192,1,8.69,54.5,6172,8021.5,4425.5,35258.5,8107.25,0.188389549357215,0.240699354534428,-0.162979596447924,0.394067556298844,-149.76754016115
"W4-193","GmJMC145","W4",193,1,16.325,68.5,6789,8236.25,4560.5,35096.5,7815,0.183101247579354,0.211850209250115,-0.164428163686456,0.396833658629244,-148.282947753845
"W4-194","Tachiutaka","W4",194,1,12.385,41.5,6678.5,7735.75,3961.5,34041,7879.5,0.21200412378828,0.303950827862575,-0.160503970687794,0.434727629147475,-143.353655667228
"W4-195","GmWMC066","W4",195,1,13.275,53,6258,7992.25,4545,39660,8186.5,0.173364911222025,0.198164277524043,-0.204224957672704,0.424672020125771,-208.165976639802
