"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W4-031","GmWMC135","W4",31,1,22.84,575.5,4845,6514.5,3590,32041,7855,0.177606172298073,0.293805580363631,-0.119787030171691,0.425204152742344,-100.173456925716
"W4-032","GmWMC036","W4",32,0,7.04,156.25,4498,6374,3177,44504,8081.5,0.225711906440134,0.368505117815183,-0.211204332041051,0.545939001384332,-229.918155821779
"W4-033","GmJMC016","W4",33,0,14.16,424.75,4922,6361.5,3514,31404,7855.5,0.175675435080717,0.300930198745921,-0.109010037025274,0.423219441892718,-93.3786548036797
"W4-034","GmJMC095","W4",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-035","GmJMC102","W4",35,0,20.205,440.75,4533,5926,3334,30445,7724.5,0.169870562256619,0.317706280795464,-0.0923809061722537,0.427668019070487,-77.3211092110362
"W4-036","GmJMC128","W4",36,0,16.255,534,3264.5,4797.25,2659,24069.5,6907.25,0.156304750897329,0.323992647878577,-0.0331203717675672,0.376926696474228,-26.1620304578765
"W4-037","GmWMC108","W4",37,0,21.11,473,3499.5,5053.25,2903,24670,7067.5,0.169716729568339,0.315004869810276,-0.044646408979331,0.408540415684976,-35.1928620083892
"W4-038","GmWMC144","W4",38,1,10.205,285.25,5456,6865,3979,31570,7470,0.132839506415882,0.181507452269476,-0.113163665904937,0.316360141056954,-86.6662061268153
"W4-039","GmWMC006","W4",39,0,15.39,273.75,5361,6674.5,3817,29683,7729.5,0.146696572617435,0.222240036169101,-0.0799699735143703,0.338640347557863,-62.3826999493672
"W4-040","GmJMC031","W4",40,0,20.415,670.5,3714.5,5229,2712,26972,7932.75,0.209297878248775,0.413341087024527,-0.0223694957140676,0.458692843449546,-28.0343741100235
"W4-041","GmJMC057","W4",41,1,10.065,248.25,6238,7677.5,4363,32592,8018.5,0.159903269478289,0.200447370239591,-0.105260679499001,0.336926473527704,-88.1948341637926
"W4-042","GmJMC111","W4",42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-043","GmJMC172","W4",43,1,9.48,199,5479,7108.5,3953.5,31461,8287,0.173913865324262,0.256207653617346,-0.0701092488103738,0.348593513629495,-60.7400221171137
"W4-044","GmWMC183","W4",44,1,12.615,175.333333333333,6384,8013,4625.5,32560.5,8408.25,0.16146731426229,0.186946297138577,-0.0814267634536238,0.304988180266057,-69.5929838741374
"W4-045","GmJMC091","W4",45,0,15.84,459,4910.5,6629.75,3514.5,30447,7936.5,0.206802435981737,0.303643991657585,-0.0683380982934522,0.392957645050187,-57.8428279708394
"W4-046","GmJMC077","W4",46,0,11.555,344.25,5187,6830,3791,31784,8317.5,0.180905275220984,0.284789138256698,-0.0746980092666312,0.389073996617581,-67.7690572654695
"W4-047","GmJMC021","W4",47,0,8.21,137.5,6769,8004.5,4606,35360.5,8359,0.136153540123665,0.188785914341528,-0.112082349044253,0.351244502695116,-101.707612888838
"W4-048","GmJMC180","W4",48,1,6.03,143,5891,7743.5,3982.5,33247,8548.75,0.193614294495671,0.245475202439934,-0.0742725266395925,0.356619018814247,-62.5475092561614
"W4-049","GmWMC029","W4",49,0,16.92,110.333333333333,7600,9570.5,5314,43487,9047,0.154666861508082,0.165666713928552,-0.164593164462435,0.371181033137911,-158.295196626773
"W4-050","GmWMC169","W4",50,0,18.75,355,4562,5984.75,3225,31164,9179.75,0.198775561653635,0.394530665889574,-0.00213432984610264,0.488444214712982,-16.5759366415073
"W4-051","GmWMC070","W4",51,0,12.66,86,6519.5,7433.25,4223,39447,7336,0.170393909187697,0.183775909126283,-0.246771406223124,0.431208855801384,-207.988341272105
"W4-052","GmWMC129","W4",52,1,6.8,100,6947.5,7910.5,4260,41094,7950.5,0.172463822709523,0.161705077237434,-0.227056320562736,0.415720381285044,-211.512337305964
"W4-053","GmWMC154","W4",53,1,5.44,100.5,6358,8047.25,4600.5,46241,7804.25,0.198257797588992,0.181263021188564,-0.283829699073712,0.4404665012742,-278.088707228702
"W4-054","GmWMC141","W4",54,1,5.545,41.6666666666667,7903,8794.5,4785,46267,7429,0.180688312451221,0.144325195788443,-0.281058589451072,0.413334791464393,-294.318454138154
"W4-055","GmJMC053","W4",55,0,6.485,55.5,9349.5,9604.75,5196,49033,7983.25,0.150664229877164,0.136497708047638,-0.292406978100753,0.440708020570859,-302.795725636169
"W4-056","GmJMC184","W4",56,1,8.185,101.25,7448,8415,4581,46261,7938,0.159513106284431,0.156712216489376,-0.285129959420441,0.442213431986396,-294.166939939642
"W4-057","GmJMC032","W4",57,0,6.07,92.5,5793,7368.5,4196.5,45146,7403.5,0.178545421467555,0.213785593132034,-0.303630274144007,0.471928555095266,-293.126448272517
"W4-058","GmJMC052","W4",58,0,8.585,141.25,6215,7414,4416,41127,7582,0.148814156469435,0.174592535396192,-0.237987339318262,0.422099719092084,-216.7561539399
"W4-059","GmWMC086","W4",59,0,7.14,104.75,7882,8435,4714,51696,8090,0.163145901272366,0.192264412957796,-0.312233134244541,0.480627496702428,-337.067068872785
"W4-060","GmWMC122","W4",60,0,11.185,227,5925.5,7140,3875.5,37692,8029,0.178782446612403,0.251940796667574,-0.191588009167254,0.461436363374757,-165.359101708481
"W4-061","C0394","W4",61,0,10.805,104.25,6536,7914,4464,45682,7884.5,0.166913186238414,0.174345413720195,-0.277404857338939,0.460482308388793,-276.850525419572
"W4-062","GmWMC142","W4",62,1,8.89,159,8546,9341.5,4640,42839,8393,0.164898854971082,0.179608295895276,-0.251323010092564,0.435219194958999,-236.894890067917
"W4-063","GmWMC136","W4",63,1,8.735,130.25,7343,8682,4834,47338,7936.5,0.171751581265179,0.166505212225647,-0.285085981858055,0.460388793356851,-295.359859109879
"W4-064","GmWMC187","W4",64,1,12.985,252.333333333333,5779,7335.5,3869,41220,8176.5,0.198728257974849,0.279431996437213,-0.231467313044434,0.496540520503529,-218.887868927288
"W4-065","GmJMC137","W4",65,1,9.695,164,6841,7760.25,4525,51478.5,8348.25,0.146923177643997,0.190569011546861,-0.286773601721514,0.466805440360963,-318.684070351481
"W4-066","GmJMC149","W4",66,1,9.015,115.666666666667,6537,7687.5,4526,46238,7668.5,0.143644631581491,0.16755216711765,-0.283239440417178,0.453008141601662,-307.738873155319
"W4-067","Houjaku Kuwazu","W4",67,0,8.33,142,6227.5,7190,4225.5,43245,7727.75,0.146543842517966,0.191102424981052,-0.273279087141595,0.455066115202801,-244.319366845605
"W4-068","GmJMC062","W4",68,0,9.495,224.25,5937,7202,4160,40392,7557.5,0.169229012464908,0.217420577476608,-0.233458137982523,0.43736095994021,-202.776935183052
"W4-069","C1329","W4",69,1,5.47,64,7045,8236.75,4792,50437.5,7399.75,0.14838575667238,0.144754820281845,-0.313399255926574,0.476713958794886,-341.150820810363
"W4-070","GmWMC171","W4",70,0,9.915,126.5,6512.5,7594.75,4177.5,46175.5,7543.25,0.170233219984063,0.201439899991643,-0.282824500593524,0.486525586674089,-281.317114130901
"W4-071","GmWMC138","W4",71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-072","GmJMC092","W4",72,0,8.98,222.666666666667,6589.5,7461.75,4395,40679.5,7687.25,0.132827382442196,0.185665651250949,-0.252028744892589,0.428487505045438,-214.727570230183
"W4-073","GmJMC097","W4",73,1,5.25,71.75,7257,8498,4573,47305,8313,0.162769772473034,0.197444218964076,-0.268812973157129,0.456297142706684,-273.216850148502
"W4-074","GmJMC002","W4",74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-075","GmWMC156","W4",75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-076","GmJMC068","W4",76,1,10.045,179,6539,7369.25,4447,37356.5,7570.5,0.128878157129526,0.182769977589202,-0.202633329670215,0.397677314216102,-174.769316043685
"W4-077","GmJMC033","W4",77,0,8.105,217.25,4839,5869.5,3249,35799,7609.5,0.182376446282132,0.295532582289323,-0.19058849170614,0.471161677609061,-155.8039738632
"W4-078","GmWMC147","W4",78,1,15.98,445.5,5517,6852,3862,35499.5,8040.25,0.175090605549763,0.246479662524878,-0.162669206151053,0.428408783572133,-136.773304826395
"W4-079","GmWMC151","W4",79,1,14.22,347.5,5929.5,7424.75,4259.5,36036.5,8267.5,0.167487520559571,0.242068650826997,-0.157086226651721,0.409011877387072,-136.837699257884
"W4-080","GmJMC139","W4",80,1,15.925,501.75,4496,5717.5,3187,29553,7856,0.177811261040568,0.329652899835456,-0.102811967041307,0.447015905250667,-78.4988663755701
"W4-081","GmWMC140","W4",81,1,7.12,133,7161,7910.25,4155,44976,8182.5,0.165234409806235,0.200222890671384,-0.257697851074572,0.45011281343011,-245.161660151952
"W4-082","GmWMC182","W4",82,1,8.37,157.25,6533,7710.5,4208,45464,7812.5,0.179822449309815,0.180766431960753,-0.285902339379202,0.46210839653001,-277.976685569651
"W4-083","GmJMC131","W4",83,0,13.69,367.5,6655,7795,4348,38026,8106.75,0.155567554256783,0.19857159374426,-0.187691653980768,0.409128825863372,-161.158017387357
"W4-084","GmWMC103","W4",84,0,10.015,191,6163,7478.75,4217.5,38965.5,8037.5,0.164276138846587,0.231174123886375,-0.21385735279393,0.440906567417764,-184.826564078144
"W4-085","GmWMC190","W4",85,1,12.305,489,4341.5,5889.5,3136.5,30435.5,7892.5,0.189710836176626,0.336667016955952,-0.0840042864446689,0.452116429841976,-70.3855815120816
"W4-086","GmWMC118","W4",86,0,16.34,292.25,4994,6308.5,3417,33642,7972.5,0.17946830397282,0.292300497154946,-0.142172382842023,0.460375074782504,-109.915228625854
"W4-087","GmJMC003","W4",87,0,4.52,129.666666666667,5584,6515,3340,31384,7394,0.188587620350382,0.271567464923922,-0.149723082004068,0.460169512187257,-111.394214726722
"W4-088","GmWMC001","W4",88,0,5.73,80.5,5179,6260.25,3483.5,33149,6949.5,0.157400581315213,0.206943326290161,-0.181417179887026,0.425987313987651,-137.938798673099
"W4-089","GmJMC101","W4",89,1,9.995,275.5,5501,6400.25,3583,28303.5,7351.25,0.165420437684725,0.254100635019217,-0.0801954369127216,0.368747800103959,-61.1282296132637
"W4-090","GmJMC110","W4",90,0,19.525,479.5,4622,5968.25,3293.5,27148.5,7558,0.176448035244536,0.306036148516877,-0.0509542315955957,0.378881919176245,-44.4201469326559
"W4-091","GmWMC123","W4",91,1,8.595,232.5,6237.5,7608.75,4459,31861,7876,0.154347782990744,0.193456394314773,-0.103530222317051,0.321185138017498,-83.2204027340986
"W4-092","GmWMC087","W4",92,1,2.955,22.5,7982.5,9225.25,5094.5,41681.5,7893.5,0.16598343976092,0.113051635459892,-0.210655467595652,0.350096860094542,-180.879896898027
"W4-093","GmWMC148","W4",93,1,5.935,112.25,6669,8138,4516,30740,7836,0.165925740404483,0.191652287442816,-0.0807741768749634,0.29679646305939,-64.1273504491235
"W4-094","GmWMC084","W4",94,0,7.04,175.5,5351.5,7154.5,3910.5,29571.5,8007.75,0.191633234269963,0.267504297802913,-0.0622005332919071,0.339521140742855,-52.8633057024082
"W4-095","GmWMC010","W4",95,0,4.42,81.75,5414,7047,3912,28951,7773.5,0.181918444529229,0.238539609904872,-0.0549465820212291,0.344637440044814,-48.7563883869053
"W4-096","GmWMC045","W4",96,0,8.5,103.333333333333,7543.5,8833.75,5081,40478.5,8313.75,0.170530712791663,0.168471075807295,-0.187979930300593,0.371567453389297,-166.706414179128
"W4-097","C1290","W4",97,1,7.585,221.25,5280,7257,3558,36509,8986.5,0.2201632332881,0.326583573393022,-0.0925972582811661,0.464663205622212,-87.0245958640919
"W4-098","GmJMC051","W4",98,0,12.385,163.25,8225,9395.5,5303,41078,9047.5,0.145391856172109,0.153762855261002,-0.155735928124324,0.353106301112214,-148.678744573406
"W4-099","GmWMC038","W4",99,0,6.725,155.666666666667,7177,8647.5,4971,39341,9289.5,0.166397358738111,0.214325443159393,-0.130901957146987,0.372967944912028,-126.700643943323
"W4-100","GmWMC162","W4",100,1,13.79,303,7075,8643.5,4782,38687,9561.5,0.164780161586037,0.225738336231233,-0.0853201686741505,0.367605169438167,-89.193437262339
"W4-101","GmWMC176","W4",101,1,16.205,370,4903.5,6586.25,3396,33121.5,8091,0.213806196358013,0.318552954945032,-0.123175023542171,0.444309983710746,-102.650063438381
"W4-102","GmWMC115","W4",102,0,20.23,449,4455,5769.5,3347,27098,7530,0.168698870276588,0.304125187782306,-0.0617106867472006,0.398780300119885,-53.1691613686698
"W4-103","GmWMC170","W4",103,1,8.81,356.5,4507.5,6344.5,3304.5,31160,8096,0.205144285513262,0.351244325419016,-0.0856335959668755,0.458509279099859,-75.3487344263042
"W4-104","GmWMC083","W4",104,0,18.49,321.666666666667,4566,6141,3315,31175,7594.5,0.199231089333378,0.311708800010036,-0.123832183959814,0.459762095435252,-97.3435288066322
"W4-105","GmWMC163","W4",105,1,8.86,112.5,6925.5,8076.5,4631.5,41181.5,8102.25,0.163430794043759,0.171727779130153,-0.235023147544253,0.403751742909971,-205.960739367924
"W4-106","GmWMC178","W4",106,1,16.255,124,6411,7627.25,4474.5,37175.5,7531.5,0.148403166102811,0.168777493724794,-0.211009950073302,0.383330669534914,-172.403354223482
"W4-107","GmJMC025","W4",107,0,15.715,330.666666666667,6011,7297,4197.5,35569.5,7725.75,0.168873114996123,0.229671539860099,-0.173865003900482,0.407085692647793,-149.070892982312
"W4-108","GmWMC042","W4",108,0,9.145,283.75,4003,5462.5,2759,31565,7677.5,0.227214801982762,0.411469884801737,-0.113878728329197,0.517464619663765,-88.964337127718
"W4-109","GmJMC056","W4",109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-110","GmWMC146","W4",110,1,22.745,570.5,4550,5941.75,3246.5,30017.5,7626,0.188117570101187,0.334558249182305,-0.105366180601327,0.443340452356436,-83.2568385283508
"W4-111","GmJMC009","W4",111,0,13.08,357.333333333333,5591.5,7123,4209.5,33909,7957.25,0.146629697221354,0.230999851619635,-0.14073569072124,0.400824350209795,-115.545315390799
"W4-112","GmWMC074","W4",112,0,20.835,402.25,4987,6483.5,3608,31093,7827,0.174454485485562,0.287290627339017,-0.112510557175985,0.419973822380707,-88.6087573951054
"W4-113","GmJMC161","W4",113,1,15.075,226,7066.5,7790.5,4445,37501,7987,0.134507712189926,0.19607059802544,-0.173718633103655,0.38870786441963,-156.009160657206
"W4-114","GmWMC071","W4",114,0,22.37,424.5,4508.5,5570.25,3056.5,30641.5,7804.5,0.18670449875795,0.349633755298358,-0.108646794312111,0.467328787810355,-84.6353080047089
"W4-115","GmJMC023","W4",115,0,22.415,581.75,4022,5458,2894,28136,7665,0.205360498131179,0.385383912529312,-0.0843662995450205,0.476142130381294,-67.3104750738881
"W4-116","GmJMC008","W4",116,0,11.735,290.5,5306,6864,3891.5,36988.5,7857.5,0.182744882412431,0.276209594285625,-0.18402799103648,0.466359933030384,-164.456197383316
"W4-117","GmWMC165","W4",117,0,11.005,186.25,5562,6944,3863,42183,7991.5,0.17789161515081,0.252663955850502,-0.225990401868663,0.44910037702991,-206.980875599433
"W4-118","GmWMC011","W4",118,0,14.16,138.75,6531,7382,4357,38546,7905,0.140610531477954,0.179535395815917,-0.221359175381944,0.386166732588704,-205.826072608746
"W4-119","GmJMC043","W4",119,0,11.105,311,4588.5,5874.25,3323,30787,7760,0.169172838694771,0.332524818401019,-0.106003310290156,0.441866032139593,-87.796603951197
"W4-120","GmWMC166","W4",120,1,9.865,93.75,7868,8446,4903,47398,7892.5,0.136436832141287,0.142158936723086,-0.289265315440358,0.436206860646012,-290.217302172814
"W4-121","GmJMC030","W4",121,0,20.9,389.5,4317.5,5193,2826.5,29221,7758.25,0.184135153411294,0.373616958793471,-0.0976848344777547,0.47917608428034,-78.2675513181931
"W4-122","5002T","W4",122,0,13.39,178.666666666667,5046,6197.25,3203.5,50777,7879.5,0.18890844636026,0.321139220215478,-0.284262465012555,0.563431552026533,-312.470022139826
"W4-123","GmWMC075","W4",123,0,25.345,332.25,4454,5684.5,3013,33487,7215,0.179133377073147,0.304123655756791,-0.156834215862831,0.4792558756225,-123.229596382418
"W4-124","GmWMC173","W4",124,1,11.33,316.5,5752,6981.5,3866,36346,7716.25,0.1696666275414,0.244348050436945,-0.185817963170746,0.443818391723631,-160.717570485294
"W4-125","GmJMC082","W4",125,0,11.26,279.333333333333,5579.5,6919.25,3802.5,40354,7764.25,0.173445753419765,0.254487764315701,-0.196274932824999,0.451453484339332,-177.399684284239
"W4-126","C1322","W4",126,0,8.97,162.75,4851,6068.5,3495,43378,7563.5,0.157955863679573,0.281889685087767,-0.249641953936772,0.514954259521008,-240.675513700622
"W4-127","GmJMC064","W4",127,0,11.055,201.75,6132,6766.5,3830,37833,7203,0.155433789574449,0.211409517158035,-0.203562230810996,0.413322551482198,-176.654375984997
"W4-128","GmWMC175","W4",128,1,14.31,330.25,5826,7015,4216,35496,7953.5,0.152800521768213,0.229468842557566,-0.178494124778894,0.404075417383361,-146.973327455371
"W4-129","GmJMC114","W4",129,0,10.83,211.25,6556.5,7268,4099,38595.5,7426,0.145154784063654,0.187609537337689,-0.215505818521153,0.409226557125506,-181.016150584517
"W4-130","GmJMC105","W4",130,0,9.775,168.666666666667,7146.5,7658.75,4016.5,44088,7834.75,0.153937612684622,0.193363491389315,-0.24491813433567,0.457005191099965,-238.434117938421
"W4-131","GmJMC040","W4",131,0,8,139,7195,8104.75,4343.5,43585.5,7807.25,0.161200375314639,0.176522613061526,-0.267001116623651,0.450033609683785,-258.534508591616
"W4-132","GmJMC034","W4",132,0,14.88,221,6847,7599,4139,40877,8028.25,0.148919062540586,0.217233200843051,-0.216664265063626,0.441110273559663,-196.836695743744
"W4-133","GmWMC185","W4",133,1,13.34,226.75,5844,7266.5,4135,39475,7681,0.161279569154168,0.220546465703177,-0.207250508772178,0.433973983086035,-184.111471372495
"W4-134","GmWMC027","W4",134,0,10.595,122.5,7033,7983,4554.5,42237.5,7762.25,0.140698836238451,0.170695295177433,-0.240887501295456,0.432711548978911,-224.914861187328
"W4-135","GmJMC130","W4",135,0,18.1,180.333333333333,5901,6938,4115,39595,7608.5,0.143789870157564,0.21516886693944,-0.225994666224,0.434235718925758,-208.578424179847
"W4-136","GmWMC188","W4",136,1,19.865,584,4215,5672.5,3035,30240,7800.5,0.194481990237118,0.338058050989949,-0.108656180094777,0.470490189398857,-86.7944462386341
"W4-137","GmJMC007","W4",137,0,16.205,299.333333333333,5003,6010.5,3434.5,32641.5,7580.75,0.160861681899676,0.268488398091539,-0.155844696339593,0.431256469450336,-123.580172201173
"W4-138","GmWMC046","W4",138,0,9.13,160,5979.5,6718.25,3769.5,36142,7831.75,0.151092051893585,0.241165647521477,-0.168746298641692,0.428156538201796,-141.633474356116
"W4-139","GmWMC035","W4",139,0,14.56,339.5,4862.5,6191,3506.5,30094,7786.75,0.174666926060375,0.295669338985952,-0.0953678732654796,0.416278043053342,-76.7983265614383
"W4-140","GmWMC186","W4",140,1,5.365,141.25,7213,8365.5,4642,37496,8218.5,0.152287390290717,0.169524786445602,-0.181388904725482,0.37480233826782,-155.285172995136
"W4-141","GmJMC050","W4",141,0,15.215,221.75,5860,7323.5,4171,35561,8208.5,0.156710191658137,0.206897830114064,-0.142209900591332,0.397122320282087,-123.408000556823
"W4-142","GmWMC107","W4",142,0,18.02,327.25,4488,6061,3104,30911,8049.5,0.209331623131394,0.357983711921251,-0.0943170824073393,0.465640985586084,-76.0920145744291
"W4-143","GmJMC098","W4",143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-144","GmWMC089","W4",144,0,24.05,428.5,5053,6410.5,3501,30761,7915,0.183333926163482,0.301970087250135,-0.0844392214080852,0.405724653225198,-69.7692131597019
"W4-145","GmJMC179","W4",145,1,18.825,487.25,4179,5389.75,2969.5,27879.5,8023.75,0.182984720928915,0.358206177969153,-0.0606023565027035,0.438653075353085,-50.2823154521909
"W4-146","GmJMC005","W4",146,0,10.22,191,5467.5,6812.5,3820,32265,8285,0.17138128197562,0.269098784999045,-0.0891802065606022,0.391844271960267,-78.5722205899911
"W4-147","GmJMC117","W4",147,1,16.575,268.75,5287,6665,3762,31910,8203.5,0.173012366918597,0.280800379868675,-0.091954334913471,0.408287823790652,-82.7994906879919
"W4-148","GmJMC167","W4",148,1,17.525,292,6643,8040.75,4574,37873,8478.75,0.149017438087662,0.204204967705934,-0.160617568086098,0.381951492873837,-143.959630738059
"W4-149","GmWMC018","W4",149,0,10.355,165.75,6419,7661.5,4229,39039,8962.5,0.159513106284431,0.244985820598462,-0.134138035230747,0.404959392291158,-125.484136007941
"W4-150","GmJMC106","W4",150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-151","GmWMC073","W4",151,0,9.91,298.5,5973,6828.5,4000,32878,7839.5,0.155051928880046,0.244805244257091,-0.123706496343234,0.384272115871069,-100.811131433722
"W4-152","GmJMC017","W4",152,0,10.675,339.5,5370,6772.25,3724.5,33382,8064.5,0.182107310486332,0.291675120876087,-0.127789457891102,0.426827648844724,-106.410643056819
"W4-153","GmJMC104","W4",153,1,15.04,261.25,5410,6853.5,3847,35113,7915,0.175911096891967,0.262746434649118,-0.160838371689631,0.423677852813457,-136.833948674962
"W4-154","GmJMC004","W4",154,0,8.53,186.5,5532,6796.5,3858,44083,8067,0.170883803836184,0.281619940722641,-0.223800051760904,0.496396642549471,-220.019818219957
"W4-155","GmJMC047","W4",155,0,7.425,66,7703.5,8652.75,4807.5,49856.5,8164.5,0.152026435362558,0.161075207686537,-0.292611704624842,0.442568618522672,-299.699427555475
"W4-156","GmWMC125","W4",156,1,4.12,49.75,8399,8830.5,4702,56145,7750.5,0.157844207162112,0.14475772018331,-0.325043957978014,0.482237486717454,-341.772802671407
"W4-157","GmJMC060","W4",157,0,6.845,106,6998,8330,4676.5,43929,7697,0.152079924337457,0.175939728050707,-0.248563531436835,0.418919319541403,-235.412387867116
"W4-158","GmJMC076","W4",158,0,8.81,242,5445,6962.75,3893,34580.5,7989.75,0.182153925942694,0.247311165231978,-0.160913558269741,0.429170890923974,-124.540373010184
"W4-159","GmWMC132","W4",159,0,7.155,161.5,6461.5,7677.75,4220,43241.5,8122.5,0.162001856129291,0.202003258922861,-0.230773063845254,0.415003090902431,-213.875086915986
"W4-160","GmWMC168","W4",160,1,9.74,161.5,6498.5,8172.75,4771,43221.5,8266,0.15885673051466,0.186696608663598,-0.237574349423887,0.431068645833473,-231.981713744934
"W4-161","GmJMC177","W4",161,1,8.145,194.75,6144,8001,4626,39402,8168,0.159330106500238,0.206817996141226,-0.19844742042764,0.405239087629828,-173.934911103849
"W4-162","GmWMC164","W4",162,1,9.9,196.75,5691,7399.5,4071,43108,7942.5,0.178211236281597,0.241784083817125,-0.243488144328839,0.469761475222876,-230.744408086952
"W4-163","GmJMC096","W4",163,1,6.64,152.75,6873,8001.5,4522,38506,8269,0.158794240756039,0.194601367506624,-0.191896906020407,0.40385083945209,-166.285596581954
"W4-164","GmWMC191","W4",164,1,7.505,126.75,7888,9112,4879,50833,8011.5,0.174384300266185,0.155972058221468,-0.278386472549615,0.461403740923335,-298.705744546118
"W4-165","GmWMC159","W4",165,0,5.235,216.5,5923.5,7676.25,3933.5,42062.5,8408.5,0.191654739376419,0.291401749824302,-0.196289897915186,0.459820862491232,-192.577445008062
"W4-166","GmJMC100","W4",166,0,13.06,138.5,6637,8127.75,4683,41568.5,8249.75,0.164450152682196,0.189562525744811,-0.217423196253696,0.397269592938995,-197.137125485518
"W4-167","GmWMC189","W4",167,1,3.805,55.75,8608,9530.5,5095,53197,8477.5,0.164966454110845,0.162399605813435,-0.276754180022422,0.444861656245788,-300.512663767336
"W4-168","GmWMC019","W4",168,0,4.365,113,6209,7538.5,4157,58725,8318.75,0.170228694328964,0.24877443884988,-0.334525617395839,0.549836584842421,-386.918667903538
"W4-169","GmJMC088","W4",169,0,5.79,106.75,7824,8580.5,4602,51833,8604,0.16169915394895,0.198406498446176,-0.265900771867961,0.456006210659515,-297.558843513661
"W4-170","GmJMC116","W4",170,0,10.945,169.25,6050,7567,4450,43259,7724,0.146813661638134,0.177623384397549,-0.244096216438269,0.406091153836814,-224.783941538932
"W4-171","GmJMC133","W4",171,1,9.845,126.5,8370,9146.5,4521,47808,8583.5,0.186687514183044,0.193231966884414,-0.253710173915335,0.461068451012723,-267.568564786271
"W4-172","GmWMC014","W4",172,0,16.085,257.25,4530,6079,3099,33747,8149.5,0.207701926377959,0.34959947462809,-0.163417133054249,0.525072329508433,-130.203764226618
"W4-173","GmWMC120","W4",173,1,5.32,71.75,8172,8674.5,4530,54626,7766.5,0.182221622320153,0.163053681473646,-0.345078028007867,0.501983700204055,-362.511326682886
"W4-174","GmWMC134","W4",174,1,4.39,99,6093,7504.5,3920.5,56237,8099.5,0.196519446459191,0.274545307288987,-0.332901428733012,0.574614593927314,-373.3352057267
"W4-175","UA-4805","W4",175,0,7.69,133.5,8420,8108,3823,52733,7862.5,0.169113686949212,0.208627136164145,-0.291912658682878,0.505289676205964,-332.332861408372
"W4-176","GmWMC119","W4",176,0,4.735,89.75,6232,7574,4075,57236,7876.5,0.191911440424163,0.240171632301268,-0.345039851110419,0.545163108799369,-387.606670901468
"W4-177","GmWMC143","W4",177,1,7.59,182,5746.5,7052.5,4109,42342,7506.25,0.159049458122586,0.200067924580487,-0.258775512296773,0.452398604145909,-241.185864783984
"W4-178","GmWMC181","W4",178,1,5.475,88,7424,8857.25,4877.5,52986,8197,0.149193319446744,0.156719925681125,-0.303595834532254,0.463412184491651,-345.784026998721
"W4-179","GmWMC157","W4",179,1,3.67,63.25,7860,9057.5,4887,47726,8063.5,0.189093891444147,0.171370140986239,-0.262840602452171,0.456127839390217,-276.63572114593
"W4-180","GmJMC058","W4",180,1,4.335,71.25,7382,8152,4296,45448,7677,0.15987760115595,0.143307294918658,-0.292938809980492,0.448778524426362,-282.306012133792
"W4-181","GmWMC174","W4",181,1,5.46,47.6666666666667,13075,11642.5,4972,60522,9422,0.166054504189701,0.141504797323964,-0.296080126840441,0.534088146512302,-361.747348457859
"W4-182","GmJMC158","W4",182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-183","GmJMC079","W4",183,0,6.14,91,6514,8028,4508.5,47307,7893.5,0.166613262932929,0.185704125497649,-0.287538420934426,0.462276369783305,-290.402459375844
"W4-184","GmWMC020","W4",184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-185","GmWMC113","W4",185,0,4.185,134.666666666667,6222,7681.25,3947.5,47622,8438,0.19577759629472,0.246218618052135,-0.245881752538148,0.492824249948232,-282.279416966658
"W4-186","GmJMC063","W4",186,0,6.88,145,6790,8052,4305,43291,8380.5,0.161844066039682,0.231370624289728,-0.224412470782621,0.458730524770135,-216.87232211116
"W4-187","GmJMC049","W4",187,0,5.46,105.75,7253,8379.5,4465,46035,8048,0.166327133003727,0.175488883674045,-0.272369037459899,0.464194631968422,-286.90843162736
"W4-188","GmWMC192","W4",188,1,6.08,227.25,5960,7771.5,4088,36616,8358.5,0.195925761196234,0.260860786742635,-0.152984179545533,0.425707383784197,-132.567110968814
"W4-189","GmJMC026","W4",189,0,8.85,207.75,6014,7515.5,4127,35283,8147.5,0.170754583253865,0.237747048374478,-0.147677082480594,0.406377858927117,-119.367278734242
"W4-190","GmJMC069","W4",190,0,8.45,155.5,6835.5,7829.75,4254,36502.5,7834.25,0.167172256752276,0.182359604396726,-0.189363223152234,0.393269583939639,-148.397008439305
"W4-191","GmWMC012","W4",191,0,9.58,282.5,6145,7466,3996,36729,8084,0.170351657369096,0.213029496124337,-0.166321041645864,0.395378943015659,-141.73064073773
