"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W4-037","GmWMC108","W4",37,0,21.11,911.25,2590,3902.5,2313,21660,7111,0.185906695815377,0.428271738007329,0.0220598649518667,0.436681936724106,-0.0558770642730777
"W4-038","GmWMC144","W4",38,1,10.205,676.75,4351.5,5749,3322,27007,7754,0.175364894359714,0.316394081977219,-0.0446722972756021,0.398790429095446,-37.4675135726354
"W4-039","GmWMC006","W4",39,0,15.39,411,4975,6269.25,3640,29406,7700.5,0.160708093720094,0.251838793966651,-0.084299513691359,0.384130726247116,-61.7795824932115
"W4-040","GmJMC031","W4",40,0,20.415,1199.5,2156.5,3471,1710.5,23027.5,8067.25,0.25400119171555,0.586758871858815,0.0432003725312917,0.576502222729155,8.10677700218824
"W4-041","GmJMC057","W4",41,0,10.065,559.5,3979,5328,2787.5,25490.5,7896.5,0.214016683106156,0.37355872709261,-0.00663828834775277,0.41729336363806,-13.598156228194
"W4-042","GmJMC111","W4",42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-043","GmJMC172","W4",43,1,9.48,548,3900,5344.5,2976,27368.5,8352.25,0.185230682217569,0.399309461530697,-0.00884148188303438,0.436246829127451,-18.4361684920288
"W4-044","GmWMC183","W4",44,0,12.615,504.333333333333,6159,7389,3977,30629,8344.5,0.175816536345974,0.244312975104075,-0.0677668902413998,0.329278814627932,-53.3831858616393
"W4-045","GmJMC091","W4",45,0,15.84,978.5,2661.5,4105.25,1969.5,24821.5,8045,0.263090351802257,0.532638835396064,0.00915250559558188,0.544072685874184,-7.66695126167834
"W4-046","GmJMC077","W4",46,0,11.555,700.5,4277.5,5416.25,2923,26816,8526.5,0.18558048470472,0.382991347809484,-0.00151948667706681,0.430307093467611,-13.1945401749184
"W4-047","GmJMC021","W4",47,0,8.21,253,7027,7762.75,4038,33658,8629,0.174287974538434,0.245904967574954,-0.118029500979762,0.375789886852448,-91.0494953110396
"W4-048","GmJMC180","W4",48,0,6.03,416,6314,7461.25,3799,33311.5,9016.75,0.192039869121744,0.28010452476238,-0.0854405811953986,0.403980367349064,-69.7964701901095
"W4-049","GmWMC029","W4",49,0,16.92,452.666666666667,7664,8659.5,4347.5,40080,9672.75,0.181912462979831,0.268107975239064,-0.125572530686348,0.415594452406272,-122.760258915079
"W4-050","GmWMC169","W4",50,0,18.75,518.5,4823,6135.75,3099.5,30887.5,9805.25,0.205951282262237,0.421387044349458,-0.0120502505923703,0.487064219797944,-25.8327022190843
"W4-051","GmWMC070","W4",51,0,12.66,123.5,6580.5,7558.25,4168,32939,7735.75,0.179348767829781,0.190338509884686,-0.172109269952683,0.380799498288585,-116.345397537057
"W4-052","GmWMC129","W4",52,0,6.8,330.25,5095,5895,3153,27742,6539,0.179559187807088,0.223809854325728,-0.124115356906868,0.380523817666772,-76.9973640571264
"W4-053","GmWMC154","W4",53,0,5.44,366.75,5447,6862.5,3860,29945,8165,0.169994401940661,0.268259891487913,-0.0743036696472011,0.372332873180819,-57.8269871179976
"W4-054","GmWMC141","W4",54,1,5.545,160.333333333333,8681,8655,4115,36229,7729.5,0.1966306150399,0.179575622592188,-0.182082468132863,0.399158487877812,-141.112703013256
"W4-055","GmJMC053","W4",55,0,6.485,239.5,7191.5,8078.75,3976,35011.5,8115,0.198874353247894,0.240941874075117,-0.155248067789018,0.428564572278594,-120.902747285632
"W4-056","GmJMC184","W4",56,0,8.185,404.25,5883,7076.5,3993,31065,8044,0.172073563314262,0.235990874075249,-0.094793019088044,0.372745543655793,-73.169829885484
"W4-057","GmJMC032","W4",57,0,6.07,412.25,5364,6825.5,3718,30990,8383.5,0.191029287077942,0.312335680605479,-0.0844204242189702,0.417635981977222,-66.7261238047871
"W4-058","GmJMC052","W4",58,0,8.585,268.5,6713.5,7633.5,4212,35025,7852.5,0.151762194042347,0.196768516722664,-0.160136189578229,0.378883097065036,-124.426677902795
"W4-059","GmWMC086","W4",59,0,7.14,146,8901.5,8971.25,4522,42136.5,8733,0.163299580909822,0.210323631180103,-0.206527422232355,0.437333272891918,-189.191848793069
"W4-060","GmWMC122","W4",60,0,11.185,442.75,4819,6152.5,3383,30085,8393.5,0.177342204428846,0.336362378240416,-0.0567602125146484,0.433166854465465,-50.2116403744522
"W4-061","C0394","W4",61,0,10.805,347.75,5318,6333,3497,28660,7768,0.170059883693626,0.284559350109675,-0.0880144367560014,0.409356507263651,-66.2886577354094
"W4-062","GmWMC142","W4",62,0,8.89,547,6283,7270,3774,32599,8358.5,0.175950793140316,0.283540823393802,-0.0901184768407843,0.417937010423585,-75.5613931923889
"W4-063","GmWMC136","W4",63,1,8.735,536.25,5929,7285,3958,31641,8245.5,0.175473394053245,0.254324500946957,-0.077402924804909,0.359834441993609,-60.5027308231495
"W4-064","GmWMC187","W4",64,0,12.985,812,3098,4637.5,2339.5,25753.5,7967.25,0.230520608715621,0.476660376284312,0.00248586657018237,0.515292334880151,-11.8629418687248
"W4-065","GmJMC137","W4",65,0,9.695,469.75,6974,7519.5,3951,33587,8037.5,0.163508889951701,0.248186455320779,-0.120758337261416,0.405834063801816,-97.3880082540453
"W4-066","GmJMC149","W4",66,0,9.015,596,5931,6747.25,3598,29116.5,7883.5,0.190390006599428,0.259730755273148,-0.0756881023797626,0.375141026726681,-56.3282901060645
"W4-067","Houjaku Kuwazu","W4",67,0,8.33,335.75,6022,6536.5,3482,29278,7851.5,0.176222593352869,0.272309167485435,-0.0879537138895789,0.394694427259014,-65.9302530393848
"W4-068","GmJMC062","W4",68,0,9.495,473.75,5236,6446,3382,29165,8011,0.206205304433115,0.310984778704525,-0.0763491636032207,0.402294101539498,-58.7167788739145
"W4-069","C1329","W4",69,1,5.47,194.25,9393,9171,4925,37230,8330,0.157634848301277,0.177083115696574,-0.1650820551647,0.349539605415166,-133.658487165917
"W4-070","GmWMC171","W4",70,0,9.915,387,5824,6916,3960.5,30527.5,8108.25,0.159379409019958,0.259784508177445,-0.0905100626408083,0.379518707689169,-69.1963504758829
"W4-071","GmWMC138","W4",71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-072","GmJMC092","W4",72,0,8.98,437,6655,7443.5,4040,32986,7929,0.160634738081371,0.211735130683479,-0.126150088147527,0.378212881570413,-98.8321519028179
"W4-073","GmJMC097","W4",73,0,5.25,208,9297,8674,4200.5,39335.5,8300.25,0.153774452875303,0.187666365216864,-0.202414926456419,0.423460399865883,-169.430209300763
"W4-074","GmJMC002","W4",74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-075","GmWMC156","W4",75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-076","GmJMC068","W4",76,0,10.045,488.75,4529,5234,2933,24310,7242.5,0.180079824504762,0.328518926827946,-0.0304476097576481,0.399944161678554,-26.1104477846255
"W4-077","GmJMC033","W4",77,0,8.105,316.5,4652.5,5720.75,2960.5,26967,7500,0.199993249094604,0.333250767135507,-0.0585475616733685,0.436040693807087,-44.0433180551947
"W4-078","GmWMC147","W4",78,0,15.98,824.75,3596,4953,2613,25671,7413,0.203286751919195,0.402225193578397,-0.0403160876570159,0.463606531117034,-35.8978753715468
"W4-079","GmWMC151","W4",79,1,14.22,759,4448,5942.5,3272,29517,8247.25,0.184871627847723,0.33629371847153,-0.0559620886452424,0.426050798461498,-49.6215982337165
"W4-080","GmJMC139","W4",80,0,15.925,859,3060.5,4557.5,2415.5,25003.5,7701.75,0.215513173197154,0.447274685211714,-0.00575691086951137,0.491274903654154,-15.7432939846638
"W4-081","GmWMC140","W4",81,0,7.12,426,4791.5,5774.25,2958,29157,7595,0.212254056605528,0.325909011698029,-0.0914842565520668,0.461786193414645,-67.0969003464608
"W4-082","GmWMC182","W4",82,1,8.37,456,4951,6150,3147.5,27465.5,7507.25,0.207426749199992,0.301675427223301,-0.0626440504222854,0.396184763956355,-47.2482806576878
"W4-083","GmJMC131","W4",83,0,13.69,786.25,4127,5298.5,2782,26068,7648,0.202062456736761,0.350645759212089,-0.0316079089155018,0.418917313890952,-28.072312741103
"W4-084","GmWMC103","W4",84,0,10.015,273.25,5963,7343,4061,32379,8271,0.181924345884982,0.267702685607459,-0.101078905406081,0.397716640628038,-77.243263373697
"W4-085","GmWMC190","W4",85,1,12.305,781.25,3367,4952.5,2413,26535,8109,0.247745221484389,0.455258186789542,-0.0119437022528375,0.50660965861407,-21.3604144939246
"W4-086","GmWMC118","W4",86,0,16.34,438.25,4696,5992,3268,27517,7858,0.203682369434193,0.317233529887626,-0.0433124556810686,0.406972364969606,-37.3206270726199
"W4-087","GmJMC003","W4",87,0,4.52,216,4721,6202.25,3302,30947,7933.5,0.201962737028288,0.313802871006239,-0.088127472757546,0.439624941620416,-67.8389868078026
"W4-088","GmWMC001","W4",88,0,5.73,153.75,5348,6351.5,3517,29254,7219.5,0.16656458674268,0.23371244719947,-0.113121925531001,0.383772664444743,-80.7615819561202
"W4-089","GmJMC101","W4",89,0,9.995,591.25,4246,5426,2964,26903,7455,0.197588374965407,0.326709332842212,-0.061048713850418,0.40919168269456,-47.2082862151576
"W4-090","GmJMC110","W4",90,0,19.525,944.75,2791,4253.5,2124,24038,7611,0.237853923124696,0.48958068264819,-0.00302118452260866,0.504737566498682,-13.2488150510483
"W4-091","GmWMC123","W4",91,0,8.595,637.25,4115,5575,2975,25955,7780,0.205048666012503,0.360846174588004,-0.0218857682448,0.408868072828945,-23.5809069641707
"W4-092","GmWMC087","W4",92,0,2.955,153,6625.5,7998.25,4614.5,31202,8054,0.165191908042633,0.166738167014477,-0.0953278721686142,0.289802607736749,-68.4037112155083
"W4-093","GmWMC148","W4",93,1,5.935,318.5,5501,6883.25,3813.5,28234,7855.5,0.186571152762206,0.243768834599816,-0.0609726610786405,0.332665557292375,-45.8190469115129
"W4-094","GmWMC084","W4",94,0,7.04,335.25,4862,6458.5,3529,29119,8283.5,0.190077428093892,0.328280492708055,-0.0474970428555668,0.40237509325641,-40.1823602974364
"W4-095","GmWMC010","W4",95,0,4.42,105,6481.5,7637.75,4143.5,31982.5,8244.25,0.190168846259045,0.247042037016011,-0.12384280846598,0.379515908844403,-92.3786140718557
"W4-096","GmWMC045","W4",96,0,8.5,309,6172,7324.5,4014,33899,8891.5,0.187906587451421,0.271172110202286,-0.112360623688318,0.395097662366049,-90.0792143025957
"W4-097","C1290","W4",97,0,7.585,465,3685.5,5296.5,2655,28280,8833.25,0.234484610263987,0.458309635534867,-0.017843100231039,0.503147846402167,-26.2219486395199
"W4-098","GmJMC051","W4",98,0,12.385,561,5655,7081.5,3554.5,31776.5,9072,0.199784938407782,0.331456056174847,-0.0455256144043049,0.434396962566252,-44.4380971415909
"W4-099","GmWMC038","W4",99,0,6.725,240.333333333333,7871,8991,4589,43634,10104,0.176522052601517,0.276160289876267,-0.159081744834105,0.444645989083132,-153.235343074548
"W4-100","GmWMC162","W4",100,1,13.79,648.75,6254,7500.5,3870,33791,9354.5,0.190759686501487,0.309352146477634,-0.071077993616511,0.416521429440452,-67.1937871901004
"W4-101","GmWMC176","W4",101,1,16.205,863,2484,4310.5,1877.5,26143,8321,0.303144183654768,0.562531171699646,0.0228269719683596,0.574400032742952,-1.64758840338362
"W4-102","GmWMC115","W4",102,0,20.23,836,3369,4525.5,2475,23778,8135.75,0.201031124721779,0.446733375917791,0.0513519707309398,0.447168660557524,16.6010546186728
"W4-103","GmWMC170","W4",103,0,8.81,738.5,2191.5,3865,1750.5,23968,8374.75,0.287282308937409,0.601242330708895,0.0626307020245541,0.586254521876381,20.5756952935545
"W4-104","GmWMC083","W4",104,0,18.49,665.666666666667,3583,5102,2543,26151,8131.5,0.231676020192335,0.438045610816312,0.00677767455420368,0.481517925283224,-9.08572349996843
"W4-105","GmWMC163","W4",105,1,8.86,477.25,4787,5828.5,3011,27070,7932.5,0.206873304343244,0.328561644212209,-0.0295448222451054,0.418959023779218,-29.8468075960683
"W4-106","GmWMC178","W4",106,0,16.255,538,4964,5891.25,3237.5,27388,7869.25,0.178989044523049,0.294663006159551,-0.0428065372701771,0.390242212485344,-37.4022045189896
"W4-107","GmJMC025","W4",107,0,15.715,784,4150.5,5494,2783.5,28235,8295.25,0.216676501048683,0.411382895492021,-0.0199231046730888,0.486640339466515,-27.7349635699252
"W4-108","GmWMC042","W4",108,0,9.145,410.5,3483.5,4769.25,2331,25832.5,8324.75,0.246708449998727,0.503389991301256,0.024618387037126,0.529331620242343,-0.178589153782713
"W4-109","GmJMC056","W4",109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-110","GmWMC146","W4",110,0,22.745,1235,2760,4278.5,2044,25247,8247.75,0.253690699663433,0.531723171123768,0.0250925037100793,0.534081209752399,0.595324453468126
"W4-111","GmJMC009","W4",111,0,13.08,536,6830,7608.75,4163,33007.5,8644.75,0.16083332014819,0.272593441047461,-0.0920471247318544,0.400889038497703,-76.3989720674218
"W4-112","GmWMC074","W4",112,0,20.835,709.25,2742,4165,2079,23875,8375,0.235848373842774,0.543492448112088,0.0564551038918981,0.527533773072506,17.2487895816502
"W4-113","GmJMC161","W4",113,0,15.075,587.5,6517,7142.5,3873.5,30739,8114,0.155948549861162,0.233259014848,-0.0888035190217823,0.366090425244082,-68.1140821209795
"W4-114","GmWMC071","W4",114,0,22.37,853.5,3526,4519.75,2360,24354.5,8344.5,0.212818097815047,0.465891428097676,0.0423214234218895,0.481061829605362,10.5543921049067
"W4-115","GmJMC023","W4",115,0,22.415,791,3778,5132.25,2538,26023,8030,0.227430980178447,0.443566660710815,6.17971824097534e-05,0.493946464116831,-13.8909765953768
"W4-116","GmJMC008","W4",116,0,11.735,329.75,7604,8147.5,4025,35048,8571.5,0.193315883806015,0.265264656427118,-0.143284831214411,0.434158456439065,-117.615790759911
"W4-117","GmWMC165","W4",117,0,11.005,489.5,5633,6367.25,3484.5,27834,7678,0.173177480211547,0.29056479884805,-0.0652594624099603,0.379795161349573,-51.3028551359438
"W4-118","GmWMC011","W4",118,0,14.16,461,5926,6633.75,3638,28774.5,8041.25,0.172520212364805,0.272649546045207,-0.0587323197796644,0.371196489446144,-47.5064505726995
"W4-119","GmJMC043","W4",119,0,11.105,530,3875,5134.25,2687,25610.5,7694.5,0.210865862877162,0.402145111509866,-0.0297418685759461,0.452155598750872,-29.2966367926984
"W4-120","GmWMC166","W4",120,0,9.865,401.75,6810,7540,4134,32028,7996,0.160379158025138,0.229016716292513,-0.129309929540557,0.381679358230041,-96.3086809446357
"W4-121","GmJMC030","W4",121,0,20.9,515.75,4053,5028.5,2774,26322,8074.5,0.190719002500038,0.412306103638651,-0.0165379107392384,0.461266791760392,-22.3793332076501
"W4-122","5002T","W4",122,0,13.39,421.333333333333,4485,5724,3161.5,29038.5,7858.75,0.18186764047966,0.357953610165903,-0.0778659372203657,0.454294993629368,-62.7310677495781
"W4-123","GmWMC075","W4",123,0,25.345,689.25,3903,5082.5,2638,27447,7897.5,0.20516392968504,0.424505197177281,-0.0300346162461457,0.504927545491418,-33.2229283355945
"W4-124","GmWMC173","W4",124,1,11.33,696.5,4725,5744,3188,26651,7712.5,0.171084727996481,0.318703631909994,-0.0445112270583386,0.396214693380684,-37.5981847590938
"W4-125","GmJMC082","W4",125,0,11.26,791,4477,5756,3054,28853,8037.5,0.191059051477388,0.356019320471176,-0.071516270881097,0.488802383589754,-56.6411405082441
"W4-126","C1322","W4",126,0,8.97,353,5503,6237.75,3496.5,28361.5,7832.25,0.166812278297115,0.275629170864665,-0.0801626373154784,0.383031793253995,-57.1565834318648
"W4-127","GmJMC064","W4",127,0,11.055,405.25,4875,5711.5,3053,27178,7581.5,0.184574859454183,0.330946273072005,-0.0611184874541205,0.41433137827577,-46.2926237174024
"W4-128","GmWMC175","W4",128,0,14.31,754.75,4277,5329.5,2784,25649,7667,0.200503825499007,0.370272397035978,-0.0285641970078202,0.430541782819251,-27.3829606985467
"W4-129","GmJMC114","W4",129,0,10.83,502.75,5808.5,6677,3585.5,31438,7675.5,0.15835258921261,0.259174082558275,-0.115593118576525,0.418938616711975,-88.1103923490204
"W4-130","GmJMC105","W4",130,0,9.775,462.333333333333,5523,6247.5,3375,25731,7162,0.156865027310516,0.224471666279023,-0.0688955978489523,0.336496053404843,-42.8396525156985
"W4-131","GmJMC040","W4",131,0,8,308.5,5745,7195.5,4149,32765,8008.25,0.160125006040966,0.239769899429524,-0.12145347296754,0.391351785099397,-93.4874564555746
"W4-132","GmJMC034","W4",132,0,14.88,466.75,5383,6266.5,3424,30547,7943,0.1797978457268,0.290496865048811,-0.0994724520438837,0.435555028817139,-75.8576643414318
"W4-133","GmWMC185","W4",133,1,13.34,531,5230,6179.5,3286,30919,7449.25,0.186755961566959,0.264853295464696,-0.127334038209983,0.425946465488574,-93.8316405501866
"W4-134","GmWMC027","W4",134,0,10.595,373,6069.5,7157.5,4045.5,33435.5,7873,0.16157374248106,0.228054562380916,-0.148917222582923,0.408842184096624,-117.62728276328
"W4-135","GmJMC130","W4",135,0,18.1,477.666666666667,4833,5594.5,3101,28858,7786.5,0.170718662675478,0.302209981754889,-0.0802508156727024,0.398828278458564,-55.2895115009797
"W4-136","GmWMC188","W4",136,1,19.865,1136.5,2721.5,4036.5,1982.5,23798,7494.25,0.246162546648754,0.505950800198548,0.00421943550159737,0.53821372669111,-10.4156305135103
"W4-137","GmJMC007","W4",137,0,16.205,446,5611,6640.75,3729.5,30706,7985.75,0.172847499796373,0.264738213688802,-0.104733785061682,0.400911932552589,-79.2127580862899
"W4-138","GmWMC046","W4",138,0,9.13,180.25,5842,6833,3724,32610,7385.5,0.173615173850091,0.239925988262421,-0.146905580052483,0.409101606500722,-110.153281049159
"W4-139","GmWMC035","W4",139,0,14.56,514.25,4623,5988.5,3426,28475,8023.5,0.177003104712844,0.317896397298802,-0.0550663936480507,0.396924487691401,-45.2943172940796
"W4-140","GmWMC186","W4",140,1,5.365,336.5,5123,6643,3584,30613.5,7731.25,0.193645564927989,0.26698827479695,-0.109451021347561,0.400062080137905,-80.384632234921
"W4-141","GmJMC050","W4",141,0,15.215,451.5,4808.5,5995.25,3231,26787,7520.25,0.191632997369339,0.311026231850194,-0.0545095607170195,0.405788277166124,-42.113956401293
"W4-142","GmWMC107","W4",142,0,18.02,399.25,4924,6427.5,3240,32596,8266.5,0.225273440680923,0.350842103130029,-0.103654230952613,0.477149645539211,-83.4725261218778
"W4-143","GmJMC098","W4",143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-144","GmWMC089","W4",144,0,24.05,916,4327,5571,2928,28717,8608.75,0.215363045612124,0.405694036274542,-0.0380760264319052,0.478825155930739,-37.929378991834
"W4-145","GmJMC179","W4",145,0,18.825,923,3160,4521,2438.5,24766,8202.5,0.207899314363161,0.464434358095892,0.00941226596824789,0.477699337513465,-8.15730578151248
"W4-146","GmJMC005","W4",146,0,10.22,276.5,5963.5,6951.25,3719,31906,8778.5,0.185989518832066,0.315715754176307,-0.0682500809245695,0.423160280451557,-60.7889636545842
"W4-147","GmJMC117","W4",147,0,16.575,787.25,4158,5436,2742,28436,8564.5,0.218716529565665,0.403737067311541,-0.0320602347666532,0.478591658717081,-34.8204759050023
"W4-148","GmJMC167","W4",148,0,17.525,686,8421.5,8850.75,4647.5,37446.5,9200,0.150401081028208,0.195614901322104,-0.13421207841255,0.386700498683543,-117.430116794118
"W4-149","GmWMC018","W4",149,0,10.355,335.5,5768,6720,3402.5,31546,9239.5,0.189292873613276,0.359854603160713,-0.0405470042195413,0.446170014534808,-45.6180726510685
"W4-150","GmJMC106","W4",150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-151","GmWMC073","W4",151,0,9.91,625.5,4863,6286.5,3463,29464,8558,0.181883244069211,0.333503472430952,-0.0267610856967253,0.406263683196131,-30.4716667748296
"W4-152","GmJMC017","W4",152,0,10.675,629.25,4235,5732,3029,29275,8935.5,0.208169180351651,0.407497889697205,-0.0140993028516321,0.472547711587028,-23.7531900187363
"W4-153","GmJMC104","W4",153,0,15.04,601.5,5080,6345.25,3340,29815.5,8461.75,0.197226003517579,0.33893650204621,-0.0604983462867346,0.439389127388468,-52.631092077848
"W4-154","GmJMC004","W4",154,0,8.53,293,5650.5,6669.5,3517,30051,8529.25,0.209034838856084,0.328744904566367,-0.0342239053516269,0.43784116949024,-33.529327877144
"W4-155","GmJMC047","W4",155,0,7.425,236.666666666667,11543.5,10533.75,4514.5,37167.5,9240.25,0.209271971512471,0.207387420937579,-0.105752165029029,0.364117556657321,-90.688199337829
"W4-156","GmWMC125","W4",156,0,4.12,177.75,9201,9464.5,4520,39754,8880.5,0.200701470312113,0.198959584658272,-0.169383836724711,0.402692007201787,-149.189582506225
"W4-157","GmJMC060","W4",157,0,6.845,321.25,7946,8183.5,4005,32394,8377,0.172398764240077,0.240792678826686,-0.0963518594154551,0.379367247316443,-74.4425894727093
"W4-158","GmJMC076","W4",158,0,8.81,459,4250.5,5448.25,2826.5,25672.5,8124.5,0.207297671214284,0.400188107646594,-0.00223657121780666,0.42785755438443,-13.548810865047
"W4-159","GmWMC132","W4",159,0,7.155,339.5,5578,6533,3400.5,28108,8138,0.187662088693914,0.313838830854389,-0.0329150247992952,0.391015506433295,-32.1217862477926
"W4-160","GmWMC168","W4",160,1,9.74,531.5,4986.5,6315,3444,28333.5,8470,0.180081764510887,0.335247464865977,-0.0128420884940912,0.391932284837768,-20.3607962233546
"W4-161","GmJMC177","W4",161,0,8.145,469.25,5344,6720,3713,29446,8584.5,0.170148191480238,0.312665874788176,-0.0306293373021669,0.385194404327879,-32.1894453533111
"W4-162","GmWMC164","W4",162,0,9.9,455.5,4523.5,5608,2850.5,25740.5,7783.5,0.215152962040845,0.374412006964973,-0.0186076645880888,0.426468704559574,-22.1611101925775
"W4-163","GmJMC096","W4",163,0,6.64,387.75,5837,6619,3494,28965,8092,0.180432608186195,0.286221711532816,-0.045842368081197,0.381204501974084,-38.1599751686496
"W4-164","GmWMC191","W4",164,1,7.505,370.25,8617,9148,4276,35007,8863.5,0.205156959502377,0.210329485329485,-0.115206534285453,0.386547380203109,-91.5106418446647
"W4-165","GmWMC159","W4",165,0,5.235,426,5662,7091.5,3730.5,31760,8864.75,0.195453034002852,0.319049953170519,-0.0524775677584133,0.425701306198465,-51.7357310824987
"W4-166","GmJMC100","W4",166,0,13.06,458.5,6147.5,7085,3666,31152.5,8630,0.186858674838614,0.308590617137976,-0.0573661394393599,0.411170443120808,-49.7063583768034
"W4-167","GmWMC189","W4",167,1,3.805,152.5,10705.5,10746,5360,43970.5,9057.75,0.189429356814417,0.15553034122281,-0.198743830973406,0.389426497682674,-179.898006639096
"W4-168","GmWMC019","W4",168,0,4.365,140.75,9457,9321.5,4286,41791,9407.5,0.203658682387037,0.281395714723268,-0.182258745041919,0.483447690516018,-177.417312667323
"W4-169","GmJMC088","W4",169,0,5.79,313.75,6895,7489.5,3883,31955,8371,0.190728392852253,0.264327543894525,-0.0921569808900322,0.398591907963467,-72.9339646910098
"W4-170","GmJMC116","W4",170,0,10.945,511.5,6255.5,7177.75,3946.5,31514,8113.75,0.170349076078611,0.247535129951816,-0.104275960255471,0.382788118166185,-78.7979480485204
"W4-171","GmJMC133","W4",171,0,9.845,411,7757,8077.25,3819.5,39333.5,8638.5,0.20155706659744,0.264633286882534,-0.160695306762269,0.448585546171541,-140.811070802623
"W4-172","GmWMC014","W4",172,0,16.085,416.75,3589,4866.5,2443,26169,8341.5,0.215687446522174,0.470280670571201,0.0145910639982311,0.48888710653025,-5.91931972784319
"W4-173","GmWMC120","W4",173,0,5.32,195.75,8245,8899,4677,38793,8535.5,0.165759113599489,0.196426763206238,-0.165877500387782,0.40341860584194,-147.094150397812
"W4-174","GmWMC134","W4",174,0,4.39,205.25,6069,7359,3639,35531,8451,0.203362629585906,0.321161952116178,-0.146351954403383,0.489939628528491,-119.661138050037
"W4-175","UA-4805","W4",175,0,7.69,344.5,5773,6867.5,3649,33148,8351,0.181448864747778,0.308188715506737,-0.142525912270891,0.415965900740949,-104.751067388346
"W4-176","GmWMC119","W4",176,0,4.735,182.75,7363,8257.5,4170,36748,8413,0.193483160241737,0.219654050177792,-0.183171514414814,0.416607569392435,-150.227757025092
"W4-177","GmWMC143","W4",177,0,7.59,397,6803.5,6880.75,3516,30690.5,7775,0.177320371529187,0.249713221844076,-0.104220854754366,0.411708849320467,-79.8835751554561
"W4-178","GmWMC181","W4",178,0,5.475,272.5,7766,8154.5,4058,33909.5,8063,0.189827567995831,0.2127861516687,-0.158406773630196,0.404965250936255,-118.079540670607
"W4-179","GmWMC157","W4",179,1,3.67,187.5,7257.5,8373.25,4328,38546,8671.75,0.182352804681838,0.225949526218598,-0.164818470201673,0.411749855797,-136.555483093909
"W4-180","GmJMC058","W4",180,0,4.335,210.25,8377,8711.5,4603,37221,8615,0.144052498555886,0.202758612049823,-0.176434428648793,0.396513893775689,-145.111938448368
"W4-181","GmWMC174","W4",181,1,5.46,138.333333333333,8221,9090.5,5264,45001,9254,0.148531196631378,0.164755297679724,-0.223494955032883,0.409729169677949,-213.727953998099
"W4-182","GmJMC158","W4",182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-183","GmJMC079","W4",183,0,6.14,193,7891,8302.5,4370.5,36159.5,8365.25,0.16841701560717,0.201563227673915,-0.158646027726182,0.409333919890661,-125.19224212682
"W4-184","GmWMC020","W4",184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-185","GmWMC113","W4",185,0,4.185,266.666666666667,5977,6849.5,3599.5,32132,8339,0.194908552640757,0.305137352747339,-0.100245755064426,0.443881629521019,-77.2555543098875
"W4-186","GmJMC063","W4",186,0,6.88,330,6340.5,7337.5,3925.5,32786,8378.5,0.171395040915388,0.258633874465014,-0.109029531154821,0.40106267034977,-87.147527746669
"W4-187","GmJMC049","W4",187,0,5.46,344.75,5518,6789,3726,30105,7989.5,0.174752443067323,0.272166610647482,-0.0928842792672547,0.394784547337654,-69.7430412148497
"W4-188","GmWMC192","W4",188,0,6.08,481.75,4311,6222.5,3310,30705,8585.5,0.199091374785484,0.365338130127884,-0.0647032848535603,0.454736771755699,-57.0349489846559
"W4-189","GmJMC026","W4",189,0,8.85,447.25,4820,6285,3280,31436,8738.5,0.212959466717059,0.356452100346465,-0.0667673728960331,0.459889589081977,-56.0830207318033
"W4-190","GmJMC069","W4",190,0,8.45,394,5255,6683.25,3555,30001,7769.5,0.197556824225763,0.266347321282867,-0.108085738059684,0.417032426224739,-76.516055512094
"W4-191","GmWMC012","W4",191,0,9.58,498,4933,6050,3259.5,28588.5,8067.75,0.196628463552351,0.327069471412454,-0.0659423492558067,0.436560945539998,-52.5868238107342
"W4-192","GmJMC080","W4",192,0,8.69,616.5,3955.5,5176.5,2791,26683.5,8114,0.205000994654475,0.396688266998491,-0.0370765089480097,0.46033873261932,-34.691893748488
"W4-193","GmJMC145","W4",193,0,16.325,706.25,4979,6010.5,3290,29173,8126.5,0.182487019253074,0.305236190797165,-0.054498435652311,0.395178857921294,-43.5873933051454
"W4-194","Tachiutaka","W4",194,0,12.385,472.75,6686,7591,4123,33763,8965,0.166855059623368,0.275629764446509,-0.0914076389202665,0.389596426870795,-78.0041845074787
"W4-195","GmWMC066","W4",195,0,13.275,557.75,4753,5878.5,3267,28343,8805,0.174976227355959,0.367765540686706,-0.0181003626596314,0.429089797260302,-26.2832835228764
"W4-196","GmJMC093","W4",196,0,10.585,622.5,3804.5,5511.5,2817,27878,8631,0.221866532673555,0.428527833616374,-0.0165771968271875,0.468696594531302,-24.0682110747677
