"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W2-121","GmJMC099","W2",121,0,62.77,1560.25,1847,3354,1455,22841,7632,0.282485919871099,0.651393394535789,0.0614625934903806,0.605096889076965,18.7650650257814
"W2-122","GmWMC108","W2",122,0,76.93,860.5,1793,3123,1414,22791,7504,0.269918014860958,0.655762261286756,0.0542673266461729,0.632512635986718,13.8628177105369
"W2-123","GmJMC063","W2",123,0,60.775,1017.25,2794,4204,2094,25721,7550.5,0.223777932690017,0.519078202138132,-0.00533941518369806,0.551405157151835,-18.0238814840436
"W2-124","GmWMC144","W2",124,1,54.885,1230.75,1522,3062.5,1268,21371,7378.5,0.299161742476295,0.68674931480494,0.0839537672944468,0.648264686853297,28.9556464852419
"W2-125","GmJMC043","W2",125,0,39.315,1129.25,2574.5,4216,2056.5,25057.5,7648,0.236086183523893,0.533256814752574,0.0192443023432696,0.536382350783296,-3.62038078422628
"W2-126","GmJMC121","W2",126,1,65.16,1294.75,1252,2743.5,1080,19945,6993.5,0.322669448167048,0.713350211098682,0.0782350816555607,0.66759969909535,23.4100288445763
"W2-127","GmWMC015","W2",127,0,50.785,1330.5,1326.5,2700.75,1127.5,20595,7196.25,0.292132858553669,0.710713866785853,0.0843197681223747,0.662374304083362,28.1511673061491
"W2-128","GmJMC002","W2",128,0,34.41,473.75,2804,3989.75,2114.5,24184.5,7656.25,0.189667659499512,0.522534620178278,0.0393126630282785,0.523980102439218,6.1606299771431
"W2-129","GmJMC044","W2",129,0,50.01,1088.5,2221.5,3353.75,1692,21297,7282.25,0.218303202683176,0.585042113366582,0.0766951594448076,0.551275990551243,25.5471055629507
"W2-130","GmWMC107","W2",130,0,56.96,1093.5,2559,4018.5,1896,23875,7280,0.242501970359491,0.537441894963314,0.0191755990442273,0.544833465341614,-3.72934846574146
"W2-131","GmJMC017","W2",131,0,50.55,1385,1369,2672.5,1138,21306,7130,0.289727268877607,0.706378866729536,0.0646284831710211,0.668787132106646,16.4506650107002
"W2-132","GmJMC013","W2",132,0,31.62,1036.25,1951.5,3497.75,1593.5,23313,7537.5,0.266935847374455,0.615974167570984,0.0512892380223404,0.595094812476174,11.9461597161655
"W2-133","GmWMC185","W2",133,1,60.075,1173.25,1979,3449,1526,22107,6765.5,0.260079714049738,0.591512174476244,0.035611549251312,0.582139862521696,4.15442144885861
"W2-134","GmJMC077","W2",134,0,42.78,1461.5,1517,2817.25,1216,20563,7048.5,0.281406113159007,0.670028374332081,0.0727300644569898,0.635031031545893,20.9887249535452
"W2-135","GmJMC065","W2",135,0,37.355,1095.75,2404,3908.25,1896.5,23153.5,7001.5,0.235179083620265,0.518973275155474,0.00472619589835059,0.532720591138811,-9.53272989933111
"W2-136","GmWMC084","W2",136,0,36.74,1023.75,1653,3005,1329,21740,7151,0.278004352149414,0.658632408711943,0.0449728720683113,0.63222593824923,7.80860497114372
"W2-137","GmJMC054","W2",137,0,62.21,1451,1629.5,3068.25,1296,21194,7246,0.295166026438551,0.668689711660477,0.0694357676427752,0.633443893501131,19.8029153824639
"W2-138","GmWMC022","W2",138,0,42.64,1198.5,1428,2721.25,1145,21408,7415,0.301605029866965,0.705908934334461,0.0737106203489251,0.667880928135281,21.9270192752651
"W2-139","GmWMC073","W2",139,0,38.525,626,2591.5,3700.25,1864,23516.5,7542.25,0.2200712305875,0.554844551766265,0.0406384207344875,0.542341515176874,6.72104735833067
"W2-140","GmJMC161","W2",140,1,61.985,1480.25,1419,2953.25,1230,21266.5,6937.25,0.307002737799529,0.682346763418228,0.0424882302091736,0.651706260808987,6.29924281275536
"W2-141","GmJMC081","W2",141,0,69.835,974.5,2638,4026.25,2085,23666.5,7467.5,0.219827166986511,0.517995613713748,0.020016624364787,0.516822977113348,-1.81073188401845
"W2-142","GmWMC120","W2",142,0,28.765,1036.25,2864,4257,2105,24589,7510.5,0.226795383380622,0.516086962790338,0.0137953894444862,0.50906652471234,-5.89194805329489
"W2-143","GmWMC036","W2",143,0,30.88,794.25,1904,3402.5,1441,24891,8528.5,0.305852058894733,0.683506090696453,0.0718651221965928,0.64791527798962,23.8556962421699
"W2-144","GmJMC130","W2",144,0,37.14,559,3697.5,4765.75,2680,25566.5,7640.75,0.166301243384108,0.407951318370249,-0.00634084165587691,0.430017503348431,-13.9638386089673
"W2-145","GmJMC008","W2",145,0,27.76,733.75,4153,5669.5,3077,28850,8284,0.190940166292192,0.412240210928706,-0.0180974646860146,0.44380485241471,-24.6814848268339
"W2-146","GmJMC177","W2",146,0,57.435,1655,1689,3255.5,1376,23641.5,7623,0.289600297143267,0.664778940911019,0.0339282758043708,0.643141783392072,2.01466370038533
"W2-147","GmWMC168","W2",147,1,51.345,1667.5,1735.5,3125.25,1395,21981,7712,0.269619311459318,0.651358202666366,0.066471147649581,0.625895844521221,19.1924940403716
"W2-148","GmWMC141","W2",148,1,51.645,1125.75,2318.5,4206.5,1927.5,25143.5,7696.25,0.268010324385706,0.565145279752928,0.0163489102558238,0.569463311812136,-5.88218237130709
"W2-149","GmWMC113","W2",149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-150","GmJMC092","W2",150,0,40.395,1076,3776,5062.5,2826,26706.5,8435.25,0.172107794606522,0.429585807877581,0.027745441432484,0.437544628425486,1.71914485204647
"W2-151","GmWMC132","W2",151,0,46.85,1138.25,2565,3927,1879,23237,7174,0.237382152018292,0.546620278068777,0.0148689980510979,0.552963284507564,-5.95153627922778
"W2-152","GmWMC181","W2",152,1,15.9,694.75,3811,5194,2652,26565,7234,0.207144606047097,0.389114111851249,-0.0510665701596496,0.462093368450447,-38.5488440806711
"W2-153","GmWMC029","W2",153,0,47.81,952.75,3360,4924,2458,26471,7262,0.227404023504658,0.457919430830923,-0.0350919148829198,0.501411290209194,-34.0118098990118
"W2-154","GmJMC116","W2",154,0,57.1,1821.25,2110,3406,1572.5,22999.5,7281.25,0.260819650508138,0.609028808497728,0.0316699263432187,0.594156206439711,1.75188866085914
"W2-155","GmWMC160","W2",155,1,58.02,1105,2444,4184,1897,25655,7169,0.265812913438579,0.551780184331295,-0.0227182604015262,0.570648523071825,-27.7235481382085
"W2-156","GmJMC179","W2",156,0,55.23,1988.75,1395,2912.5,1136,22795,7697,0.327718185343229,0.718390330677912,0.0682230319666063,0.685209170924048,19.9270013771901
"W2-157","GmWMC169","W2",157,0,60.77,1175,2027,3302,1489,22388,7199,0.252200487840333,0.624683661868703,0.0527585031806061,0.618963397328802,12.546162337433
"W2-158","C1322","W2",158,0,38.43,1284,3675,5078.25,2610,26543,7423.5,0.202428498557885,0.408554597259821,-0.0205187084915888,0.478027430793611,-25.5144283318068
"W2-159","GmJMC050","W2",159,0,31.635,1189.25,2445,4156,1894,25443,7434,0.261054315851515,0.555578570249231,0.00388177785434787,0.575712599369771,-13.1549589196306
"W2-160","GmJMC003","W2",160,0,47.575,892.25,3827,5240,2807,28163,8015,0.189014910499146,0.442821642725178,-0.0106573695336893,0.488259107494693,-22.8291088118278
"W2-161","GmWMC150","W2",161,1,10.075,863.75,2310,4069.5,1887,26328,8256,0.236246852490619,0.561814940631396,0.0248938877793654,0.582115661331877,-2.17796628679311
"W2-162","GmJMC180","W2",162,0,38.13,1405.75,2030,3581.5,1620,23855,8040.5,0.261557994847475,0.634262977729856,0.0676942353769248,0.602823548133167,21.7119444424306
"W2-163","GmWMC066","W2",163,0,44.17,1368.5,2807,4432.75,2241,27313,9111.5,0.210207196551339,0.566701553511942,0.0663234728659269,0.558475588999725,25.2322478667487
"W2-164","GmWMC089","W2",164,0,49.66,1424,2571,3964.25,2030,25468.5,8504.5,0.209390301522273,0.574035106469702,0.0659157393959674,0.544036460216813,23.5277412893439
"W2-165","GmWMC006","W2",165,0,26.385,1174.66666666667,3494,5434.25,3009,30778.5,9153,0.155322096192664,0.425014358176365,0.00491829770262123,0.454689271137617,-14.1238509992442
"W2-166","GmWMC171","W2",166,0,48.605,981,1625,3594,1439,25334.5,8164,0.31668723672257,0.676604102248024,0.0551051978517711,0.64922163712994,15.3688892725484
"W2-167","GmWMC154","W2",167,1,28.42,1383.75,1817.5,3561.5,1594,25980,8720,0.278192852038972,0.650704851327486,0.0636043279669716,0.623999684379419,21.2635299131924
"W2-168","GmWMC048","W2",168,0,48.535,1929,3032,4784.25,2329,27124,8394.5,0.242629631221459,0.533846068599714,0.0278714974113317,0.546505220126419,1.9105872049853
"W2-169","GmWMC159","W2",169,0,30.375,884.25,1727,3825,1449,27794,8758.5,0.346061637426539,0.683950459879319,0.037491713824559,0.671019424504211,4.52020056504101
"W2-170","GmJMC078","W2",170,0,28.395,1259.75,2648,4157.5,2050,25055,8037,0.228828924860018,0.544649567404087,0.0385140610528111,0.541989336682175,7.25442029981166
"W2-171","GmJMC112","W2",171,0,33.635,1432.5,2476.5,4082,1882,26049,8423,0.248300710365572,0.594211762048716,0.0393083699688246,0.598458583571057,6.21720889152416
"W2-172","GmWMC042","W2",172,0,21.605,714,3103,4869,2393.5,28219.5,8447.75,0.229925777196676,0.516272358127922,0.00133417540106754,0.543443431133728,-17.1978763119115
"W2-173","GmWMC136","W2",173,1,34.315,1124.5,2928,4672,2327,27419.5,7978.75,0.221824479007004,0.490926121341335,-0.00814238165305402,0.517501762369236,-20.2272435872861
"W2-174","GmWMC170","W2",174,1,23.64,1040.25,2050,3931.5,1716,27389,8990,0.285943997367398,0.646741360734704,0.0549265850522178,0.622369137489097,16.1685045458498
"W2-175","GmWMC011","W2",175,0,32.875,1399.5,3888,5408,2955,28903,8350,0.17946030187142,0.420324683766937,-0.0102824049546297,0.463202368851388,-21.3939425496252
"W2-176","GmJMC137","W2",176,1,39.775,1608,2172.5,3971.5,1755.5,26251,8391.5,0.271780322573606,0.620963862135709,0.0444269690503202,0.609431523598792,8.66946161484649
"W2-177","GmJMC037","W2",177,0,28.155,1222.75,3022,4737.5,2427,27795,8614,0.21226286353985,0.526886070711227,0.0259406277969159,0.541939128533693,0.130677427377105
"W2-178","GmJMC098","W2",178,0,58.83,1244.25,2263,4023,1724,25750,7762,0.288201269163812,0.604820106752968,0.0158586807383008,0.606411429719823,-7.56341781682106
"W2-179","GmJMC101","W2",179,0,35.97,1755,2049.5,3568.25,1620,25041.5,8167.25,0.254139118472332,0.634379115751873,0.0582575745506725,0.610845680603866,16.5846850425832
"W2-180","GmWMC187","W2",180,1,28.36,903.25,2714,4597,2118,27429,8174.5,0.257004225973737,0.54807446915806,0.00996807513688473,0.569015079011787,-10.9176035211966
"W2-181","GmWMC027","W2",181,0,27.695,1088.5,3991.5,5556.25,3031,29202.5,8282.75,0.174741438297099,0.417932989290584,-0.0120089576500894,0.461302999618092,-22.9257604063763
"W2-182","GmWMC045","W2",182,0,40.2,1587,4557,5965.5,3111,30135,8364,0.191180700131305,0.381459824280935,-0.0382635957982757,0.474065098622892,-37.2438305676226
"W2-183","GmWMC152","W2",183,1,49.42,1393.5,1899,3515,1559,23503.5,7642,0.279030626360436,0.624957782171303,0.0462280716759147,0.609983209351242,9.03230679245003
"W2-184","GmWMC188","W2",184,1,23.08,1166.5,2075,3838.5,1756,25407,7850,0.263533864954995,0.599083106061874,0.0281732834528154,0.606658629469429,0.18587998743538
"W2-185","GmJMC004","W2",185,0,30.785,730.5,3068,4383,2313,25171,7836.75,0.199346979058356,0.509661131995568,0.0284540865295839,0.514907759969951,2.10153127306408
"W2-186","GmWMC122","W2",186,0,45.575,1571,2779,4513,2159,26151,7494.5,0.241248294406331,0.507657085263916,-0.00572367840266395,0.525467368919314,-17.2392774478957
"W2-187","GmJMC057","W2",187,0,26.655,906.5,2822.5,4400,2183,25631,7718.5,0.226067751538742,0.515991574281076,0.0132761501298243,0.522776521873845,-6.93809005427521
"W2-188","GmWMC127","W2",188,1,56.11,1441.75,1318,2922.5,1148,22885,7911.5,0.329197097003137,0.720167434448444,0.0806344703376657,0.677204022753084,26.3179933661148
"W2-189","GmJMC061","W2",189,0,51.945,1439,1967,3371.75,1589.5,22677,7434.25,0.244474062785798,0.612110480977973,0.0556617939379126,0.585348943494709,14.0040456440259
"W2-190","GmWMC124","W2",190,0,31.505,1190.25,3253,5075.5,2690.5,29404.5,8762,0.198250771364903,0.485063686203103,0.00979143188906308,0.497908783909167,-9.71111096373282
"W2-191","GmWMC166","W2",191,1,47.52,1113.25,3426,5410,2884,30695,9020.5,0.196810393858629,0.471731454602862,-0.000425106372170796,0.485043857558513,-17.6300017795749
"W2-192","GmWMC123","W2",192,1,55.45,1558.25,1754,3438,1493,24884,8312,0.283331818680111,0.662578446182488,0.0619628120818145,0.627559673129578,18.2638005382643
"W2-193","GmWMC163","W2",193,1,38.825,1273.25,1979,3798.5,1679,26077,8363,0.277518466057627,0.632076257102054,0.0413236558500911,0.607993663140899,6.80282323149543
"W2-194","GmWMC075","W2",194,0,35.165,1084.5,3407,4938.75,2546.5,28335.5,8501.5,0.199267577106789,0.494739970267344,0.00389992386683949,0.505694602844047,-13.4655577217312
"W2-195","GmWMC103","W2",195,0,24.725,721.25,3102,4850,2387,27896,8282,0.224797536342855,0.509041520670812,0.00865048520274132,0.522777246250412,-10.5511743423213
"W2-196","GmJMC184","W2",196,1,34.34,1237.5,2808.5,4497.5,2169,28490,8588.25,0.235059133861168,0.544099962624277,0.0141116948958587,0.547741434255947,-9.17466142866575
"W2-197","GmJMC026","W2",197,0,31.96,992.666666666667,3154,4742.5,2396,28211,8738.25,0.217303162240842,0.523274863683133,0.0258654077440761,0.530945400619442,-1.14557131014523
"W2-198","GmJMC067","W2",198,0,36.26,1246.25,2746,4336.5,2100,27044,8573.5,0.24078714069845,0.558617915974199,0.0300030239987741,0.563504422498904,1.20059333792492
"W2-199","GmWMC119","W2",199,0,50.77,1469,2721,4212.5,2045,26113,8396,0.237026853779345,0.562825238606302,0.0366372745718437,0.556992703067761,5.62504520718834
"W2-200","GmJMC097","W2",200,0,54.85,1504.25,1967,3689.5,1602,27417,9339,0.274544256887146,0.670833451422597,0.0643147358928502,0.638424758418508,20.5184871166252
"W3-001","GmWMC190","W3",1,1,21.29,1082.75,2139,4037.5,1566,26955,7742,0.329145880899509,0.622970297754756,-0.0140297831158822,0.644807418860922,-23.6574059242578
"W3-002","GmJMC079","W3",2,0,39.07,1659,3393.5,4728,2313.5,25351.5,7284.25,0.236811556509258,0.466737973199419,-0.0108473760853295,0.506545747098179,-19.1448002012038
"W3-003","GmWMC038","W3",3,0,12.88,475.333333333333,5051,6486.25,3471.5,31036.5,7398.75,0.188997118067996,0.311008469378205,-0.094297843945281,0.425572399963154,-73.1709865712382
"W3-004","GmWMC027","W3",4,0,25.625,665.5,4144,5544,2961,27500,7229.5,0.184009625661011,0.355222267424534,-0.0544350387095399,0.432886715756594,-43.9234755672913
"W3-005","GmWMC123","W3",5,1,35.965,898,2468,4170,1931,23943,7069,0.255744145989479,0.533226691224537,0.00293914437040203,0.551506118667577,-12.5815213937524
"W3-006","GmWMC159","W3",6,0,24.105,932.25,1749,3733.5,1408,26252,8010.5,0.35060465447468,0.671579574326236,0.00733039454976307,0.665380345628502,-12.6329879185413
"W3-007","GmJMC013","W3",7,0,10.675,627.25,4842.5,6393.5,3429.5,30898.5,8064.75,0.181812574119793,0.353494825426916,-0.056579931038771,0.437731406625764,-51.0804865024186
"W3-008","GmWMC153","W3",8,1,29.245,1033.75,2193,3876.5,1690.5,24229.5,7584.25,0.273636812765678,0.602142997297465,0.037553395285164,0.593589494568141,4.88793398911684
"W3-009","GmWMC045","W3",9,0,22.685,773.75,3493.5,4926.75,2489.5,27113.5,8089.75,0.214224564763682,0.481718775839509,0.0128382840009013,0.504189058579227,-6.93888617757757
"W3-010","GmJMC131","W3",10,0,57.01,1845.25,1854,3445,1467,23455,7843,0.291313791501113,0.649018095527586,0.0608390841860061,0.619485071920706,17.2225787839327
"W3-011","GmJMC069","W3",11,0,37.475,1237.75,2440,4211.5,1893,25438,8030,0.261849261849262,0.591662526562381,0.0308899588315243,0.563305865637717,3.62611720164475
"W3-012","GmJMC116","W3",12,0,57.13,1270.5,2550.5,4032.5,1970,24254.5,7865.25,0.22827747693271,0.566389349917727,0.05686716552081,0.538678662525645,17.6175789988936
"W3-013","GmWMC024","W3",13,0,30.31,1245.5,2663.5,4570.25,2146,27644.5,8995.5,0.24988611598586,0.566634893159345,0.0522998233333601,0.549918322065898,17.2733044069586
"W3-014","GmWMC020","W3",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-015","GmJMC044","W3",15,0,29.87,869.5,4112,5587.5,2935.5,28369,8959.25,0.192219679097302,0.449162399448685,0.0274678177680093,0.444725905285158,3.5305709601814
"W3-016","GmJMC007","W3",16,0,21.285,739,3161.5,4656.5,2435,26788,8839.25,0.199352635593624,0.522148968707234,0.0465120547640035,0.505415860837931,14.412371085857
"W3-017","GmWMC154","W3",17,1,35.93,1049,1737.5,3421,1418.5,23496,8491.5,0.297964470010627,0.688077803875339,0.0979659926713786,0.628083764435322,39.1395925630691
"W3-018","GmJMC149","W3",18,0,44.155,1423.25,2078.5,3736.5,1708,23268.5,7970.5,0.257841359775145,0.61177657581131,0.0712902020787766,0.55994812184219,25.3086001624537
"W3-019","GmJMC025","W3",19,0,30.855,973,3600,5044.75,2608,27163,8062.25,0.203196650424579,0.454860492992485,-0.00552649732984633,0.488010880530212,-17.5355892021121
"W3-020","GmWMC086","W3",20,0,19.785,657.25,3939.5,5317.25,3048,28953,8162,0.161159119397793,0.398788768429343,-0.0224382096443375,0.460108811317674,-30.9656083278344
"W3-021","GmWMC119","W3",21,0,50.29,980,2001,3250,1522.5,21091,7346.25,0.241926603849526,0.620568259726356,0.0916009248325323,0.578960536491677,32.4414417223542
"W3-022","GmWMC165","W3",22,0,35.41,1002.25,2624,4199,2083,24375,7676,0.219976256358836,0.529753370128127,0.0365247456893113,0.517992286073814,5.85880361083611
"W3-023","GmWMC186","W3",23,1,24.195,1010.75,2667,4465.25,2079.5,25697.5,7859.5,0.245851271955211,0.533713450099143,0.0194705016521409,0.539505784569443,-3.62578393314899
"W3-024","GmWMC151","W3",24,1,41.33,1282,1689,3501,1431,24583,8142.5,0.306251515214755,0.672271009584694,0.0643321543704582,0.637223833262,20.8636341995819
"W3-025","GmWMC160","W3",25,1,23.11,964.25,3034,4616.5,2320,25935,8141.5,0.218620705869703,0.514071289606437,0.0279180046825435,0.513246054293035,1.34404129022196
"W3-026","GmJMC040","W3",26,0,43.22,964.5,2304,3835.75,1770.5,24531.5,7942.25,0.260882973807057,0.596830644794234,0.0514017102417347,0.57278157605714,13.4307752490932
"W3-027","GmJMC102","W3",27,0,30.695,991,2380.5,3741,1894.5,23470.5,7495.25,0.222844215123827,0.559913554693988,0.0456163479933422,0.547276956782709,9.83792462179674
"W3-028","GmJMC139","W3",28,1,48.565,1331.25,1641,2988,1338,20144,7264.5,0.265628326184103,0.664713555452091,0.0974984448481866,0.600215279189005,34.6436226479517
"W3-029","GmWMC072","W3",29,0,47.825,1227.25,1440.5,2797.25,1214,19321.5,6891,0.281635049530776,0.677251655531968,0.0850839634879688,0.625555023004213,26.1524823673994
"W3-030","GmWMC171","W3",30,0,45.775,1311.5,1497,3091,1247,22453.5,7726.5,0.311119237305638,0.692183364724277,0.0808790875677481,0.650958221060671,27.203730490194
"W3-031","GmJMC039","W3",31,0,40.545,1054.5,3207.5,4390.75,2325,24439.5,7639.5,0.193562235916801,0.46975256722096,0.0158739132930582,0.472830185166529,-4.14405797328095
"W3-032","GmWMC166","W3",32,1,39.875,889.75,2485.5,3979.5,1974.5,22966,7170.25,0.225429154690012,0.527843277235333,0.0280465185251041,0.523949773335206,0.755375815618001
"W3-033","GmJMC061","W3",33,0,56.96,1796.5,2475,3806,1845,22516,7291,0.228953743119616,0.546084936635662,0.0508306343712242,0.52607913628046,11.9484150475614
"W3-034","GmJMC051","W3",34,0,49.02,1126.25,2069.5,3530.25,1703,22400.5,7447,0.23592230340223,0.592841928001712,0.0675433616579825,0.561178082018724,20.7741950817104
"W3-035","GmJMC091","W3",35,0,36.43,2081.5,2532,4261.25,1987.5,25343.5,7563.25,0.251519679732032,0.535033038477848,0.0116039920992645,0.546958330744462,-6.91097124154641
"W3-036","GmJMC081","W3",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-037","GmWMC074","W3",37,0,22.665,783.5,2645,4309.5,2164,26281,8009,0.230862661493551,0.526624713534913,0.00794545885045372,0.551037128054097,-10.5118310937524
"W3-038","GmJMC049","W3",38,0,24.51,886.5,3007,4658.5,2376,27047.5,8570,0.214901760172344,0.50652033977143,0.0318659544260864,0.496640322473883,4.4486767667356
"W3-039","UA-4805","W3",39,0,26.535,821.5,4162,5562,3045,28194,8065,0.18498208994826,0.382988699451621,-0.0133635402390624,0.443296593865648,-21.1976228251384
"W3-040","GmWMC124","W3",40,0,43.32,917.75,3024,4567,2391,26301,7900.5,0.206689385512046,0.488493688089514,0.0118840918515191,0.496128373236523,-8.35422903213629
"W3-041","GmWMC142","W3",41,0,33.15,1322.25,2686.5,4465.75,2166.5,27763,8405.75,0.241944676433222,0.541698529715328,0.0143785157303394,0.548586251825399,-6.67152188249885
"W3-042","GmJMC017","W3",42,0,38.4,1080.25,2013,3347,1560,24710,8035.5,0.253808822659415,0.640574129418238,0.0474345439646156,0.616176837281284,10.1371111612708
"W3-043","GmJMC080","W3",43,0,27.14,981.75,2307,3756.25,1789,24745,8188,0.252082593132015,0.60681551065631,0.0517576567742776,0.582029783123218,13.4731106255513
"W3-044","GmWMC011","W3",44,0,34.145,601.5,3996,5450.5,2821,29154,8426.25,0.195583744807123,0.438628517557959,-0.00723255346616917,0.469715784385839,-19.7765965502599
"W3-045","GmJMC101","W3",45,0,52.735,1358.5,1574,2977.25,1301.5,22059,7411.5,0.283134536729433,0.671960940919786,0.0623563800058006,0.636936067026016,16.9374001433604
"W3-046","GmJMC041","W3",46,0,18.86,699.75,4820.5,5888,3234.5,28034.5,8221.25,0.164602857461521,0.358838910644271,-0.00970768136227476,0.39748536640827,-16.8515817950559
"W3-047","GmWMC162","W3",47,1,45.395,1347.25,2116,3561.5,1604,23759,7562,0.269236497478901,0.604123485376411,0.0375009902700527,0.591937593903833,5.02210051785609
"W3-048","GmJMC078","W3",48,0,44.235,1391.5,1662,3034,1245,22096,7574,0.307926664509713,0.687310613687931,0.0690464209004862,0.654085523741972,19.967346498173
"W3-049","GmWMC156","W3",49,0,35.885,1324.5,1847,3694.75,1500.5,25657,8182,0.319751340791726,0.658399439767244,0.0377666745297842,0.647085965829068,5.27645810651216
"W3-050","GmWMC089","W3",50,0,35.52,944,4214.5,5776.75,2906,31203.5,8857.75,0.214438863531768,0.455271138612756,-0.0243420991050111,0.495795560837551,-31.2811964689851
"W3-051","GmWMC140","W3",51,1,29.895,912.25,2764,4274,2020,25449,7686,0.251448792122098,0.546781455642967,0.0151484739849347,0.560332802286345,-6.21927187670389
"W3-052","GmWMC042","W3",52,0,18.335,692.75,2763,4303,2130,25233,7511.5,0.248291046378154,0.51259150349289,-0.00302054880646756,0.533062530591548,-14.8162330165305
"W3-053","GmWMC083","W3",53,0,31.655,1086.25,2548,4083,1843,25044,7234.5,0.260387455067573,0.558106587460149,-0.00946985864323876,0.580208880734509,-19.7663652825608
"W3-054","GmJMC052","W3",54,0,15.38,718,4237.5,5597,2954.5,27602.5,7419.5,0.187826190568512,0.37666381804639,-0.0351618475119305,0.440106357485761,-32.7267538604249
"W3-055","GmJMC067","W3",55,0,29.405,1279.25,2666,4096.5,1987,23320,6859,0.209761303677317,0.452115903875243,-0.000676526306324375,0.4918251221394,-12.2919573201407
"W3-056","GmJMC004","W3",56,0,16.875,376,5315.5,6643.75,3674,33196.5,8492,0.173957519563069,0.341636881038844,-0.0694307470899405,0.431273621942266,-63.5608252069577
"W3-057","GmWMC012","W3",57,0,21.49,652.333333333333,3839,5291.5,2669,28535,7890,0.204834667739923,0.439022477314999,-0.0227405780613821,0.491521058435833,-27.0411835288276
"W3-058","GmJMC054","W3",58,0,36.18,1116.25,2386,3978.5,1867,24366,8180,0.250293651490907,0.59569843559432,0.0623166468433379,0.573942918748307,19.8053486713413
"W3-059","GmWMC135","W3",59,0,50.12,1415,2713,4238.5,2101,23372,7756.25,0.225610497668883,0.533016483410888,0.0601610936244794,0.524254463586075,19.9844958805598
"W3-060","GmWMC075","W3",60,0,29.48,1086.66666666667,3773.5,5211,2717.5,29189,8964.25,0.196062685931509,0.476037613046162,0.0172875650584959,0.504025595679334,-4.11615564540776
"W3-061","GmWMC035","W3",61,0,49.1,1635.25,1956,3555,1576,24651,8517,0.275446452267117,0.657073952134274,0.0892602787346853,0.619573726681792,35.7149193195316
"W3-062","GmJMC172","W3",62,1,44.295,1604.5,1791,3582.75,1519.5,26535.5,9420.75,0.291145104258628,0.692381186798975,0.0955764269109429,0.647622493323112,41.7385485088943
"W3-063","GmWMC157","W3",63,1,20.41,782.25,3477,5623.5,2527,30684,9214,0.256728310274848,0.517294187685911,0.00164490644836964,0.533387758149318,-15.4070207786983
"W3-064","5002T","W3",64,0,56.125,1171.5,2246,3728,1812,24378,8762,0.232152024160021,0.617366768992378,0.093116835182305,0.566471814539323,38.5426030445344
"W3-065","Tachiutaka","W3",65,0,30.36,1074.5,3922.5,5222.75,2835,27760.5,9157.25,0.183687642810495,0.47120745543268,0.0582926853149286,0.47015810885516,22.7675809637781
"W3-066","GmWMC187","W3",66,1,40.78,1367,1947,3884,1709,25275,8942.5,0.281508292366701,0.639916220223149,0.087898633667988,0.593622472567359,37.7602190465488
"W3-067","GmWMC175","W3",67,0,67.69,2214.75,2000,3679.25,1660,24640,8790.25,0.263212423560172,0.643396902561022,0.0962525079946481,0.600612148615648,40.7287581065571
"W3-068","GmJMC097","W3",68,0,46.415,1914,1830,3470,1559,24349,8991.5,0.254195491099276,0.674537028450189,0.116088541006712,0.616207558444698,53.4422142235359
"W3-069","GmJMC003","W3",69,0,33.965,770.25,3919,5218.5,2887,28095,8194,0.150677192143764,0.363219630699801,-0.00945234040436316,0.455470751706172,-18.9841482852729
"W3-070","GmWMC189","W3",70,1,18.765,851.25,3227,5078,2505,27474,8107.5,0.228847227305535,0.474053417238406,-0.0013777867928664,0.498803530124499,-15.2673036858777
"W3-071","GmWMC048","W3",71,0,25.07,1268.66666666667,2782.5,4486,2167,26779,8489.5,0.230882104308847,0.555023573054948,0.0380176610862182,0.561366229410871,6.26612788296185
"W3-072","GmWMC132","W3",72,0,57.74,1591.25,1873,3266.5,1533,21589,7729,0.23919208662907,0.63805512096082,0.0998128700429327,0.591808864267076,37.9175422171098
"W3-073","GmJMC026","W3",73,0,37.38,1292.5,1986.5,3311.25,1522,22774,8217.75,0.245688168620245,0.65466923660481,0.0966479453450139,0.60915246865935,37.0537424007807
"W3-074","GmJMC092","W3",74,0,51.495,1789.75,2166,3528.5,1673,23201,8361,0.22848683875949,0.626197357583477,0.114444551400918,0.588232613287172,49.1573719238243
"W3-075","GmWMC143","W3",75,1,57.495,1801.5,1815,3333,1523,23718.5,8440.75,0.255881833448212,0.662693131549996,0.096922664261819,0.612814002324664,39.7953452393315
"W3-076","GmJMC033","W3",76,0,57.46,1579.66666666667,3300,4770,2623,26621,8551,0.18224808191106,0.492993862497452,0.0470478921681889,0.492255101444149,13.6345419714674
"W3-077","GmJMC161","W3",77,1,65.05,1911.5,2066.5,3744.5,1670,23888.5,8109.75,0.254226595301418,0.617624224562251,0.0760231195979306,0.589974524926627,28.1863629390653
