"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W4-032","GmWMC036","W4",32,0,7.04,59,5123.5,6659,3243,33488.5,6885.75,0.224163760132,0.297630732479791,-0.192861968429825,0.470265097093961,-146.16413555221
"W4-033","GmJMC016","W4",33,0,14.16,121.25,6309,6961.5,3976,27206,6955.5,0.157495601763945,0.200862711401585,-0.0918384886882242,0.338718880300023,-63.9890588963017
"W4-034","GmJMC095","W4",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-035","GmJMC102","W4",35,1,20.205,145.75,5436,6313,3456,26564,6857,0.17001165786524,0.23528722353996,-0.0870940241995016,0.362673446218986,-60.4124369743321
"W4-036","GmJMC128","W4",36,0,16.255,196,4149.5,5346.75,2900.5,22192.5,6228.5,0.177701397145473,0.273700661664979,-0.0287152825902268,0.355635116155195,-21.1035962316517
"W4-037","GmWMC108","W4",37,1,21.11,166,5410,6351.5,3398,25580,6668,0.179160441511748,0.239800559864134,-0.0768707281750328,0.358499830303985,-54.0736886093095
"W4-038","GmWMC144","W4",38,1,10.205,102.25,5821,6745,3915,27861,6684.5,0.171090127391697,0.197186699370246,-0.104964289669646,0.336352786140185,-74.9314016820825
"W4-039","GmWMC006","W4",39,0,15.39,107,6069,6865.75,3979.5,28482,6618.75,0.156790015855803,0.175798230920151,-0.114293473969497,0.331978871143235,-75.590232569102
"W4-040","GmJMC031","W4",40,1,20.415,233.5,4686,5909.75,3374.5,26108.5,7097.75,0.17991676171355,0.291272012333137,-0.0393160671060567,0.376173292505132,-32.9300309635642
"W4-041","GmJMC057","W4",41,1,10.065,58,6673,7920.75,4429,28328,7264,0.175631150937812,0.171904085893278,-0.0752864051311128,0.286312928739855,-56.930023668161
"W4-042","GmJMC111","W4",42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-043","GmJMC172","W4",43,1,9.48,67.75,6449,7497.5,3904,28982,7234,0.188999884395422,0.222397071313001,-0.107983667437928,0.328488907291362,-76.1942995412145
"W4-044","GmWMC183","W4",44,1,12.615,57.3333333333333,6351.5,7891.5,4208.5,29163,7247,0.19488301557652,0.168512959906984,-0.0979009071542444,0.306341724051038,-72.6479559106838
"W4-045","GmJMC091","W4",45,1,15.84,211.25,5130,6736,3673,29840,7052.5,0.204574088014149,0.241005119664794,-0.115037296352922,0.360616189780439,-82.8094801209188
"W4-046","GmJMC077","W4",46,1,11.555,151.5,5631.5,7002.75,4063.5,27663,7359.25,0.162323147534607,0.224246391407797,-0.0665287545575335,0.309020269746012,-50.4628278448462
"W4-047","GmJMC021","W4",47,0,8.21,55,6208,7695.25,4399,30985,7119.5,0.150210182164328,0.164231591879812,-0.146589872886448,0.332283567031921,-105.84082360609
"W4-048","GmJMC180","W4",48,1,6.03,54,6537.5,8486.25,4392,39985,8106,0.212243362253295,0.237112432689271,-0.184421270119255,0.434406057309507,-174.676511947272
"W4-049","GmWMC029","W4",49,0,16.92,37.6666666666667,6947,8490.5,4478,40227,7720.5,0.197016827056719,0.209056058908587,-0.195925485023009,0.407147517932872,-175.73250090744
"W4-050","GmWMC169","W4",50,0,18.75,199.75,4276,5715,2861,34128,8323.5,0.220948744960436,0.418636431448605,-0.142424902312944,0.543049343018433,-123.809128204277
"W4-051","GmWMC070","W4",51,0,12.66,43.25,6332,7264,4008,27888,6707.5,0.165384374196088,0.191778842102368,-0.118312286248454,0.360997799258413,-82.2353754916787
"W4-052","GmWMC129","W4",52,1,6.8,56.75,5963,6827,3753,29783,7025.5,0.179538175517249,0.213523130742775,-0.136036070292851,0.385328713257183,-92.2031667780392
"W4-053","GmWMC154","W4",53,1,5.44,31.25,9002,8604,4095,34375,6776.5,0.185411313199177,0.182332294273758,-0.203818728569606,0.394812272439345,-150.604650331573
"W4-054","GmWMC141","W4",54,1,5.545,16.6666666666667,8544,8478,3940.5,42315.5,6846.75,0.194529585035695,0.193696607802396,-0.264513520942009,0.482224054053533,-255.979009275972
"W4-055","GmJMC053","W4",55,0,6.485,27,6342.5,7368.5,3902.5,36445,6420,0.1820940465,0.173301967035719,-0.236369659905518,0.431184504920104,-192.613259585017
"W4-056","GmJMC184","W4",56,1,8.185,25.75,7460,8334,4485,36770,6979,0.180265699196293,0.155128659979512,-0.237089998196614,0.421058303187332,-188.173996050962
"W4-057","GmJMC032","W4",57,1,6.07,14.25,10027,9187.5,4674,32409,6646.5,0.17432272092794,0.130928911051838,-0.185944593348493,0.350605311857082,-140.056717462648
"W4-058","GmJMC052","W4",58,0,8.585,60.25,7596,7565,4181,35555,7218,0.155129780656232,0.168142630080795,-0.217740620807054,0.405604256112153,-171.276190767529
"W4-059","GmWMC086","W4",59,0,7.14,59.25,9958,8739,4131,38881,7057,0.182600826022486,0.170980619982036,-0.241036070037961,0.45638859494643,-196.658992239166
"W4-060","GmWMC122","W4",60,0,11.185,94,7967,8265.75,4035,37366,6974,0.195692105255933,0.201176435759849,-0.224753862781982,0.430891078910675,-180.656275776096
"W4-061","C0394","W4",61,1,10.805,34.75,7274,8125,4687,40163,7279,0.16817419200765,0.165362317919202,-0.259252938303788,0.428179712768585,-217.928577788679
"W4-062","GmWMC142","W4",62,1,8.89,71,10713,9845.5,4379,44631,7612.5,0.199206940675225,0.197550462441129,-0.277096407711162,0.484547696448224,-273.255295053837
"W4-063","GmWMC136","W4",63,1,8.735,31.25,8972,9134,4440,38757,7152.5,0.177859857741811,0.141205132520471,-0.23169065063263,0.401601715195684,-190.579097904618
"W4-064","GmWMC187","W4",64,1,12.985,61.6666666666667,8570,8462.5,4090,33210,7011.5,0.198593496423634,0.193942392059623,-0.190136272019641,0.405678733034686,-137.664749827587
"W4-065","GmJMC137","W4",65,1,9.695,59.5,11216.5,9516.25,4391,40270.5,7694,0.165383966169676,0.198061060754416,-0.225887523688922,0.445303549328609,-200.379679745983
"W4-066","GmJMC149","W4",66,1,9.015,63.3333333333333,7938,8173.25,4207,34722,6885.25,0.175023569847863,0.157371454241472,-0.201438284463085,0.38050507169211,-159.243315249663
"W4-067","Houjaku Kuwazu","W4",67,1,8.33,42.5,8729.5,8395.75,4451.5,37866,7082,0.166854539442411,0.156879180332348,-0.255965261757651,0.41608104319055,-190.77259222701
"W4-068","GmJMC062","W4",68,1,9.495,75,7081.5,7734.25,4267,34351.5,6986.75,0.179501841720316,0.184082236644436,-0.177636659797158,0.405496424284092,-132.173389152119
"W4-069","C1329","W4",69,1,5.47,25.75,9580,9084,4354,35540,7220.5,0.190991923231298,0.146066050127623,-0.233357908164343,0.388414454745317,-176.569672277975
"W4-070","GmWMC171","W4",70,1,9.915,52.25,7586,7555.5,3592,35279,6518,0.190593608817251,0.198461539043535,-0.228363868753745,0.465130992075054,-188.234981036329
"W4-071","GmWMC138","W4",71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-072","GmJMC092","W4",72,0,8.98,92,9585.5,8580.75,4122.5,37897.5,7150.5,0.147141285441361,0.16958773846006,-0.215698596590537,0.407815467020951,-177.656522141241
"W4-073","GmJMC097","W4",73,1,5.25,46,9563.5,9014.25,4664.5,40811.5,7593.75,0.179737361702427,0.163111333014878,-0.252057583898642,0.424785777403809,-217.247866391187
"W4-074","GmJMC002","W4",74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-075","GmWMC156","W4",75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-076","GmJMC068","W4",76,1,10.045,55.75,8988,8190.5,4428,35233,7108.5,0.144598657386434,0.170972997227892,-0.206624180827555,0.403759591207357,-154.258738778001
"W4-077","GmJMC033","W4",77,0,8.105,120,4464.5,5416,3090.5,23833.5,6090,0.17868612499986,0.27607293198724,-0.0942036766836854,0.400417735395525,-57.8444393510184
"W4-078","GmWMC147","W4",78,1,15.98,160.75,6514,7153.5,4029,30404,7036.5,0.164793860401984,0.211142800813617,-0.141122627938901,0.364431880891512,-105.982317501844
"W4-079","GmWMC151","W4",79,1,14.22,115.25,6535,7666,4494,33477,7326.5,0.160920086872434,0.184550052954045,-0.149692551272315,0.356826359906871,-114.69893986322
"W4-080","GmJMC139","W4",80,1,15.925,242.25,4556,5646,3288,24585,6833,0.168022608546716,0.291801467323006,-0.049045102755838,0.380020858840067,-36.8064463375043
"W4-081","GmWMC140","W4",81,1,7.12,40.5,7819,7781.75,3835,37368.5,6728.75,0.17374657293893,0.179968945991522,-0.256626603469897,0.440747000633536,-207.809076906157
"W4-082","GmWMC182","W4",82,1,8.37,39,8622.5,8185,3849.5,39856,6560.5,0.182919561619628,0.16304846967327,-0.242366044009827,0.442171490797133,-200.358101761753
"W4-083","GmJMC131","W4",83,1,13.69,102,7099.5,7473.25,4056.5,31795.5,6847,0.152004509388487,0.169965188722229,-0.178536063155234,0.372397145259863,-128.094506151691
"W4-084","GmWMC103","W4",84,0,10.015,93.75,6289,7029,3912,29549,6858.5,0.175624078643847,0.200689103221731,-0.12257855336002,0.363130030303063,-85.3512105687952
"W4-085","GmWMC190","W4",85,1,12.305,208.75,5199,6465.5,3655,27684,7038,0.181183087417311,0.252035082633735,-0.0883830793803526,0.377842697516986,-64.8937175634434
"W4-086","GmWMC118","W4",86,0,16.34,147.25,6134,7013,3631,31982,7225,0.188461736121063,0.271270121799314,-0.144950351079407,0.430763796904522,-104.776139403679
"W4-087","GmJMC003","W4",87,0,4.52,82.3333333333333,5064,5803.5,3069,24521,6103,0.185829662351049,0.248787728937562,-0.0795219411472777,0.364461724585426,-50.5276194712875
"W4-088","GmWMC001","W4",88,0,5.73,75.25,5386,6427.5,3544,23834,6278.5,0.170165926861134,0.215247160322817,-0.0577266062013675,0.331800216936027,-35.0450363482391
"W4-089","GmJMC101","W4",89,1,9.995,177.75,4987,6021,3578,24729,6568,0.155241291400963,0.237065589494476,-0.0576297150380586,0.310183014235698,-39.1728079009028
"W4-090","GmJMC110","W4",90,1,19.525,233,4810.5,5835.5,3294,23095,6426.75,0.17771016288434,0.247266556132875,-0.0338365945353338,0.307818844544349,-25.4221693299115
"W4-091","GmWMC123","W4",91,1,8.595,67,5995,7004.5,3983,25432,6541.25,0.170184198235783,0.179496073963177,-0.0842380822588764,0.304480988137735,-53.2869734565208
"W4-092","GmWMC087","W4",92,1,2.955,12,8910,8516,3751,26509.5,6332.75,0.204289637025869,0.187271387489119,-0.126922099160484,0.374005513428258,-82.9354467275415
"W4-093","GmWMC148","W4",93,1,5.935,96.75,5854,7183,3804,26224,6816.5,0.208227368489107,0.220032717852694,-0.0845069719798911,0.314820120498208,-55.4318839872869
"W4-094","GmWMC084","W4",94,1,7.04,71.5,5782,7175.25,4008,27861.5,6671.5,0.177183112916878,0.208923841015388,-0.112521013730375,0.339653828814051,-75.5137216943592
"W4-095","GmWMC010","W4",95,0,4.42,63.25,5353,6711,3932,25459,6701.5,0.173922027827525,0.210633656202658,-0.0834105948914586,0.325048051294635,-55.318770633269
"W4-096","GmWMC045","W4",96,1,8.5,34,7215,8154.5,4122,31341.5,6522,0.186523192922392,0.156342941363582,-0.182164786897785,0.353211209934138,-118.494708457091
"W4-097","C1290","W4",97,1,7.585,72.5,6051.5,7354.5,3827.5,32178.5,7820.75,0.205114626289931,0.263441577963972,-0.132003144381199,0.418875200263293,-100.886585753231
"W4-098","GmJMC051","W4",98,1,12.385,80,8039,9139.5,4867.5,37395,8123.5,0.166464195795874,0.179100631739717,-0.154420522179528,0.365877772283057,-133.97946986088
"W4-099","GmWMC038","W4",99,0,6.725,67.3333333333333,7112.5,8664.5,4767.5,42102,7927.25,0.171384173514513,0.18809179708087,-0.228076135788127,0.426740861557527,-220.254595678867
"W4-100","GmWMC162","W4",100,1,13.79,110.25,8018,9135,4992,37994,8758,0.172851228375629,0.198632264942248,-0.134634122695196,0.381356482674105,-125.865243285171
"W4-101","GmWMC176","W4",101,1,16.205,138.75,5462,7208,3562,30428,7715.5,0.230656518140623,0.296820454327008,-0.07839191938041,0.423028251433829,-65.5414796822931
"W4-102","GmWMC115","W4",102,0,20.23,188,5267,6401.5,3555.5,26384.5,6862.5,0.187376401910325,0.246719971442691,-0.068225606894491,0.349437577855673,-46.6085353915991
"W4-103","GmWMC170","W4",103,1,8.81,126,6598.5,7650,3896.5,32314.5,7889.5,0.191292978594502,0.275109343036052,-0.126580267577572,0.416935262236659,-98.6687299654885
"W4-104","GmWMC083","W4",104,1,18.49,113.333333333333,5650,6829.25,3799,28829.5,6980.75,0.187487513451258,0.254010629280035,-0.0882146248190421,0.375036321877913,-66.6419821200956
"W4-105","GmWMC163","W4",105,1,8.86,22,9155,8433.75,4216.5,43971.5,6959.5,0.1750619087764,0.170921317311104,-0.271727842946946,0.478817285916904,-262.337212231278
"W4-106","GmWMC178","W4",106,1,16.255,39,5810,6541,3733,35163,6286.5,0.16100324608221,0.180502975263263,-0.237856869233363,0.416006121797711,-179.530243285226
"W4-107","GmJMC025","W4",107,0,15.715,105.666666666667,7800,8053,4117,34913,6908,0.17926425676847,0.176678559858116,-0.198045350275538,0.429364704498749,-151.494022260547
"W4-108","GmWMC042","W4",108,0,9.145,123.75,4832,6061,2873,36994,7265,0.22879997052015,0.375446403406657,-0.199837067612331,0.53948208424945,-170.746000077855
"W4-109","GmJMC056","W4",109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-110","GmWMC146","W4",110,1,22.745,223.75,5545,6449.5,3557,28754,7008,0.17910688376592,0.264570964752437,-0.119440199071398,0.41205517666455,-86.4020071743427
"W4-111","GmJMC009","W4",111,0,13.08,160.333333333333,5978,7194,4112,28407,7069.5,0.163001213278698,0.209905772973562,-0.0888842858086716,0.320844542325928,-65.3393446843908
"W4-112","GmWMC074","W4",112,0,20.835,88.25,6709,7256.5,3663,34609,6671.5,0.194759390065076,0.197713119058432,-0.204946794006136,0.443224761804285,-161.049903854086
"W4-113","GmJMC161","W4",113,1,15.075,115.75,7544,7488.5,3699,31837,7097,0.178835092796679,0.220940231739462,-0.145557876262595,0.41358063693948,-105.699567039277
"W4-114","GmWMC071","W4",114,1,22.37,167.5,5089,6032,3274,33489,7003.25,0.183271388344777,0.283779310776064,-0.205889356687618,0.492356769665247,-160.910651093392
"W4-115","GmJMC023","W4",115,0,22.415,322.5,4801.5,5758.5,3150.5,26942,6976.75,0.176649110841562,0.302626651581348,-0.0816048572589979,0.413251262378829,-62.1765802791403
"W4-116","GmJMC008","W4",116,0,11.735,178.75,5766,6810.5,3643,30874,7123,0.184326351369651,0.256951781153519,-0.131062485277654,0.441324699238557,-102.492421915908
"W4-117","GmWMC165","W4",117,0,11.005,60,7652,7664,3652,41974.5,6871.75,0.175391388960795,0.191249428724554,-0.276538544035339,0.498323155022586,-229.777178040543
"W4-118","GmWMC011","W4",118,1,14.16,59.5,7148,7676.5,3929.5,38538,7395,0.176009799759249,0.196669854671356,-0.20346818513942,0.421286716677838,-167.980348409884
"W4-119","GmJMC043","W4",119,0,11.105,169.5,5480,6369.25,3688,30064.5,6982,0.163138333819728,0.245270723970083,-0.119163396068707,0.397487234301677,-89.4196724405686
"W4-120","GmWMC166","W4",120,1,9.865,49,7444,7064.25,3594,40047,6389.25,0.165865981634483,0.199519139371575,-0.317648578649485,0.516275814948552,-250.767634020306
"W4-121","GmJMC030","W4",121,0,20.9,159.75,5555,6119.5,3375,26297,6906,0.174297390652763,0.25659519107117,-0.0758910144712856,0.411495017330006,-54.1412606477725
"W4-122","5002T","W4",122,1,13.39,57.3333333333333,7376.5,7410.75,3839,43435,7375.25,0.178378008070383,0.242044778842169,-0.280628494679554,0.520170334956099,-248.758379957862
"W4-123","GmWMC075","W4",123,0,25.345,97.5,5754.5,6297.25,3610.5,31607,6529.75,0.16035754491688,0.221382268457603,-0.179519468684846,0.414541884647365,-129.178078167097
"W4-124","GmWMC173","W4",124,1,11.33,145,6009,6764.5,3651.5,29654,7083,0.177334418242716,0.250094180695623,-0.12896234965085,0.391800503688109,-94.1191989163643
"W4-125","GmJMC082","W4",125,1,11.26,85.6666666666667,6033,6734,3874,35599,6607.5,0.172026038623594,0.202931828351403,-0.240076086349207,0.462804073160868,-176.057482886779
"W4-126","C1322","W4",126,1,8.97,79,6467,6894.75,3783.5,34790.5,6744.25,0.163444274690336,0.198147538904906,-0.217586399402717,0.459266232850791,-170.309801057428
"W4-127","GmJMC064","W4",127,0,11.055,78,6346,6848,3781,29168.5,6647.75,0.160618262894326,0.1951156433828,-0.133813588643718,0.383615192790572,-101.866966425604
"W4-128","GmWMC175","W4",128,1,14.31,162.5,6191.5,6904.75,3737,32154,7157,0.177246295357187,0.234113775020511,-0.165735881785176,0.418498510566933,-122.030394379339
"W4-129","GmJMC114","W4",129,1,10.83,130.75,5651,6357.5,3488,29925,6835.5,0.169463304683248,0.227456780370444,-0.153354565141902,0.406274741657266,-99.452072361101
"W4-130","GmJMC105","W4",130,1,9.775,77.3333333333333,6515,7105.5,3980,30257,6272,0.162635048106689,0.167763814401195,-0.159387339712335,0.355599453992305,-118.995966020947
"W4-131","GmJMC040","W4",131,0,8,59.75,8724,8628.5,4312,38387,7114.5,0.156624014515492,0.165598586911976,-0.230286372836536,0.422921858539677,-190.050898247195
"W4-132","GmJMC034","W4",132,0,14.88,117.25,6718,7096,3927,36396,7118.5,0.153065652999327,0.202941494245734,-0.218375034168497,0.432234586093955,-173.638963601737
"W4-133","GmWMC185","W4",133,1,13.34,96.5,7368,7572,3843.5,36850.5,7155,0.166477093471208,0.195247215007077,-0.220447676653495,0.435848697195424,-186.255173586572
"W4-134","GmWMC027","W4",134,1,10.595,41.5,6552,7089,3785.5,33754.5,6361.75,0.167907655170659,0.192350559851729,-0.206094454767932,0.454938632340843,-159.045115562625
"W4-135","GmJMC130","W4",135,0,18.1,43.6666666666667,5800,6396,3613,36330,6336,0.155159075668292,0.203922229513332,-0.257049948208487,0.471126405582049,-206.206146597843
"W4-136","GmWMC188","W4",136,1,19.865,187.75,5530,6558.5,3481,29437,6683,0.17022200712309,0.230666314128856,-0.149118912179807,0.39793047071727,-101.947738116944
"W4-137","GmJMC007","W4",137,0,16.205,182.333333333333,5520,6239,3400,28161,6793.5,0.155073576506439,0.261485439317281,-0.123022429733118,0.41150165297738,-82.9203284233656
"W4-138","GmWMC046","W4",138,0,9.13,146,5292.5,6254.5,3474,28895,7076,0.156925476955099,0.26233042788374,-0.102813226847026,0.396552618326935,-73.6678007932185
"W4-139","GmWMC035","W4",139,0,14.56,192.75,5194,6397,3690,28341,7019.5,0.168129959929337,0.250127149142551,-0.109762664340085,0.400210883500729,-79.7320465473821
"W4-140","GmWMC186","W4",140,1,5.365,56.75,6451,7688,4111,34313,6835.5,0.168992004280655,0.168251696788315,-0.185191944744671,0.371266730351675,-142.742993463841
"W4-141","GmJMC050","W4",141,0,15.215,70.25,6031,7286,4123,30688,7112.5,0.168727821017546,0.199834154539106,-0.148977660252968,0.372894365950106,-107.044036614022
"W4-142","GmWMC107","W4",142,0,18.02,193.75,4788,6100.5,3165,27616,7106,0.212696909856918,0.308496047005892,-0.0878838668997127,0.434273135805833,-62.8391682292259
"W4-143","GmJMC098","W4",143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-144","GmWMC089","W4",144,0,24.05,152.5,5510,6591.5,3658,29480,6926.5,0.165956256013248,0.232971821825774,-0.105435255818707,0.373902574377016,-76.5332610906356
"W4-145","GmJMC179","W4",145,1,18.825,198.5,5967.5,7041.5,3904,31180,7628.75,0.166374447702343,0.233290177270977,-0.123134089764823,0.409095449465991,-97.2223016671967
"W4-146","GmJMC005","W4",146,0,10.22,96,5617,6920,3801,30560,7440.25,0.170369206728007,0.252174838352264,-0.11990866439722,0.40051515018115,-88.9370633680477
"W4-147","GmJMC117","W4",147,1,16.575,134.25,6202,7115,3941,33654,7240,0.155607492552252,0.219905606356739,-0.150367731883719,0.396684730906345,-123.933420468807
"W4-148","GmJMC167","W4",148,1,17.525,177,6446.5,7748.75,4504,35672,7801.75,0.153090622739674,0.191629157867896,-0.17638039662684,0.390648768838024,-146.085869898104
"W4-149","GmWMC018","W4",149,0,10.355,110.5,6343.5,7576.75,4144.5,35146.5,7978,0.175123862191941,0.258395184260708,-0.140098740106351,0.410537246323348,-123.703773315658
"W4-150","GmJMC106","W4",150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-151","GmWMC073","W4",151,0,9.91,97,6753.5,7828.5,4417,32022.5,7150.5,0.149293134147243,0.181027184820514,-0.113274023505559,0.303395657883316,-84.7734470318274
"W4-152","GmJMC017","W4",152,1,10.675,168,5505,6545.75,3434.5,28255,7086.25,0.197136192268931,0.285625747858053,-0.0714000337384046,0.403715991824057,-55.0326610409029
"W4-153","GmJMC104","W4",153,1,15.04,120.25,5579,6794,3753,29301,7182,0.179951073319227,0.253992252207738,-0.113842777181864,0.405168631964208,-84.0693797226508
"W4-154","GmJMC004","W4",154,0,8.53,121.5,6061,6756,3588,29927,7505.5,0.19124864738343,0.281894681003252,-0.106362064554952,0.416677219729143,-81.6906691923733
"W4-155","GmJMC047","W4",155,0,7.425,52.6666666666667,7435.5,8144.25,4360.5,37059.5,7071.5,0.175530375866995,0.190486774163645,-0.222353511779634,0.403064580314577,-174.155047617787
"W4-156","GmWMC125","W4",156,1,4.12,51.5,7177.5,8022.5,4048.5,39651,7121,0.173280331281084,0.199912527608166,-0.221840573793965,0.451077584140938,-201.964635610551
"W4-157","GmJMC060","W4",157,1,6.845,61.5,7260,8009.5,4174,41075,6871.5,0.177044068361524,0.174611159258818,-0.268147285833769,0.443895142153843,-225.560721737553
"W4-158","GmJMC076","W4",158,1,8.81,135.75,6292,6931.5,3722,30233,6993.5,0.179399385581465,0.239961582781964,-0.157848786539081,0.414776884604219,-112.466933606778
"W4-159","GmWMC132","W4",159,0,7.155,65.75,6906,7359.5,3902,32387,6941,0.161817229719742,0.195040732380749,-0.174012110311591,0.4028463653857,-129.929513350448
"W4-160","GmWMC168","W4",160,1,9.74,56.75,7768,8465.5,4529,36570,7292.5,0.169008372881197,0.165902863226081,-0.205381309755664,0.389176254063116,-169.593508313366
"W4-161","GmJMC177","W4",161,1,8.145,76,7475.5,8072.25,4364,36823.5,7271.5,0.164811896613438,0.171285613026973,-0.212123774692192,0.418322413356027,-165.17374640905
"W4-162","GmWMC164","W4",162,1,9.9,74.75,7960,8366,4266,34609,7127.5,0.177119498468486,0.191221496701557,-0.185265513818889,0.407460400433878,-138.182162221783
"W4-163","GmJMC096","W4",163,1,6.64,52.5,7603.5,7969.5,3926.5,35122.5,7234.5,0.183429476827343,0.186012955230774,-0.200822306007933,0.440340740611067,-160.056083551207
"W4-164","GmWMC191","W4",164,1,7.505,69.75,8944,8930.5,4422,42233,7481,0.202679673528362,0.178480270761815,-0.251710647921168,0.447083123689457,-235.025657550519
"W4-165","GmWMC159","W4",165,1,5.235,103.75,5891,7431,3887,39307,7456,0.203244649813993,0.276236070714723,-0.231939362004476,0.472760665215917,-202.207762510463
"W4-166","GmJMC100","W4",166,1,13.06,74,7958,8460.5,4187,37569,7307.5,0.180697197090007,0.182287372910306,-0.227345615777818,0.456615638277813,-178.396896313807
"W4-167","GmWMC189","W4",167,1,3.805,35.25,8403,8906,4266,45521,7348,0.186961121887384,0.194782662848818,-0.296811676196507,0.495965666198432,-267.19116640785
"W4-168","GmWMC019","W4",168,0,4.365,54.25,8195,8082.5,4310,52527,7348,0.154947839924559,0.221365198732997,-0.346447504883248,0.551643521602082,-360.4487732739
"W4-169","GmJMC088","W4",169,1,5.79,41.5,7873,8145,4232,39791,7272,0.173476717413997,0.184042816482819,-0.240778218398485,0.440607988126031,-209.522982665623
"W4-170","GmJMC116","W4",170,1,10.945,95.5,7173.5,7267.25,3902.5,34213.5,6707.75,0.171939950676256,0.200745437216229,-0.205054973801821,0.410855193274338,-157.70586297209
"W4-171","GmJMC133","W4",171,1,9.845,82,7066.5,7844.75,4044.5,40494,7666.5,0.19471332232742,0.20832335787578,-0.252361484185447,0.451624704394127,-214.521815679841
"W4-172","GmWMC014","W4",172,0,16.085,138.75,4746,5872,3371,25721,6732,0.178723629288289,0.287435484367465,-0.0738007842467875,0.397583671156869,-54.4003891713684
"W4-173","GmWMC120","W4",173,1,5.32,24.25,9792,9304,4490,44554,7354,0.185769436384125,0.169316229220001,-0.292011615319831,0.489885943765358,-292.576022863437
"W4-174","GmWMC134","W4",174,1,4.39,36.75,6616,7217.5,3683,46167,7057.5,0.192919511183193,0.237808949094416,-0.30801286336581,0.532022010492604,-291.892799030815
"W4-175","UA-4805","W4",175,1,7.69,57,7217.5,7757.75,3992.5,36980,6707.5,0.186734572166783,0.185554582591532,-0.220412380618512,0.420491178822153,-165.456192185515
"W4-176","GmWMC119","W4",176,0,4.735,37.5,8897.5,7972.25,3904.5,41841,6556.75,0.166405833153105,0.185124090927402,-0.29175530007319,0.475562054769405,-248.165558122232
"W4-177","GmWMC143","W4",177,1,7.59,128.5,6160,6966.75,3705,35819,7291.75,0.178134188774212,0.244279284524344,-0.190296674449011,0.441855025134506,-159.980486519065
"W4-178","GmWMC181","W4",178,1,5.475,51.5,8396,8217.25,4129,41400.5,6932.75,0.185628216092716,0.182185375429437,-0.271611319077233,0.484177513061316,-272.449590505741
"W4-179","GmWMC157","W4",179,1,3.67,25,9507,8967,4201,41969,6835.75,0.187384535727234,0.167857127185506,-0.249032100718237,0.440872792659814,-230.652254606448
"W4-180","GmJMC058","W4",180,1,4.335,32.5,9104,8616.25,3951,41098.5,7177.5,0.171489184617736,0.18130812842448,-0.264661090151395,0.489075557458017,-232.986856136282
"W4-181","GmWMC174","W4",181,1,5.46,19.6666666666667,9776,8905.5,4156,50428,6792,0.168411418828279,0.151679251782595,-0.342425612587948,0.511190435937202,-328.873457557608
"W4-182","GmJMC158","W4",182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-183","GmJMC079","W4",183,0,6.14,41.5,6980.5,7537.75,4226.5,33768.5,6699,0.142760500895057,0.168337878415975,-0.21923009550115,0.399289579772793,-176.754672408956
"W4-184","GmWMC020","W4",184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W4-185","GmWMC113","W4",185,0,4.185,59,7687,7682,3807,34611,7213.5,0.196105154017768,0.233048826304782,-0.21784483961826,0.467215001062787,-159.28848616704
"W4-186","GmJMC063","W4",186,1,6.88,60.3333333333333,7095,7390.5,3956,35325,6937.5,0.18189233278956,0.21601915174694,-0.218081797079888,0.45801639712167,-173.525851557657
"W4-187","GmJMC049","W4",187,1,5.46,35,7340.5,7965.75,3814,40592.5,6949.75,0.199558758777161,0.189294245690348,-0.286942693195372,0.4909976254381,-235.177682595938
"W4-188","GmWMC192","W4",188,1,6.08,82.75,5910,7751,4423,32906,7271,0.182096291069887,0.206977066261958,-0.154977624569717,0.369298121734218,-119.675390086752
"W4-189","GmJMC026","W4",189,0,8.85,67.75,7850,7869,3893,32932,7365.5,0.186127674310388,0.204791947680057,-0.168149378098089,0.408487681867782,-126.051343731958
"W4-190","GmJMC069","W4",190,0,8.45,70,6378.5,6977.5,3586,29490,6739.75,0.186157583348456,0.184952233803757,-0.168780800500561,0.41995480046231,-120.520626641152
"W4-191","GmWMC012","W4",191,0,9.58,57,6979.5,7442.75,3985,35621.5,7420,0.176326253961678,0.19540899827503,-0.194574470919392,0.430401765441331,-145.132818800107
"W4-192","GmJMC080","W4",192,1,8.69,150.75,5562,6923,3964,28741,7449.5,0.180097744671641,0.243157428231617,-0.0824521492399759,0.36756818612326,-63.2062109278949
